Name,Date_col,Species,Conc
hogdn,7/20/2021,Ammonium-N,-0.0326
hogdn,7/20/2021,Phosphate-P,0.557
hogdn,7/20/2021,Ammonium-N,-0.0273
hogdn,7/20/2021,Phosphate-P,0.553
swb,7/20/2021,Ammonium-N,-0.0296
swb,7/20/2021,Phosphate-P,0.073
swb,7/20/2021,Ammonium-N,-0.0316
swb,7/20/2021,Phosphate-P,0.075
swb,7/20/2021,Ammonium-N,-0.0286
swb,7/20/2021,Phosphate-P,0.073
swbup,7/20/2021,Ammonium-N,-0.0227
swbup,7/20/2021,Phosphate-P,0.159
swbup,7/20/2021,Ammonium-N,-0.0135
swbup,7/20/2021,Phosphate-P,0.152
swbup,7/20/2021,Ammonium-N,-0.0184
swbup,7/20/2021,Phosphate-P,0.163
tum441,7/20/2021,Ammonium-N,-0.0352
tum441,7/20/2021,Phosphate-P,0.099
tum441,7/20/2021,Ammonium-N,-0.0322
tum441,7/20/2021,Phosphate-P,0.119
tum441,7/20/2021,Ammonium-N,-0.0318
tum441,7/20/2021,Phosphate-P,0.108
pos,8/25/2021,Nitrate-N,0.558
pos,8/25/2021,Nitrate-N,0.542
pos,8/25/2021,Nitrate-N,0.575
hat,8/25/2021,Nitrate-N,0.039
hat,8/25/2021,Nitrate-N,0.044
hat,8/25/2021,Nitrate-N,0.051
hogup,8/25/2021,Nitrate-N,0.192
hogup,8/25/2021,Nitrate-N,0.196
hogup,8/25/2021,Nitrate-N,0.19
hogdn,8/25/2021,Nitrate-N,0.089
hogdn,8/25/2021,Nitrate-N,0.084
hogdn,8/25/2021,Nitrate-N,0.091
swb,8/25/2021,Nitrate-N,3.972
swb,8/25/2021,Nitrate-N,3.288
swb,8/25/2021,Nitrate-N,3.737
swbup,8/25/2021,Nitrate-N,0.136
swbup,8/25/2021,Nitrate-N,0.146
swbup,8/25/2021,Nitrate-N,0.134
tum441,8/25/2021,Nitrate-N,0.115
tum441,8/25/2021,Nitrate-N,0.116
tum441,8/25/2021,Nitrate-N,0.082
pos,9/8/2021,Nitrate-N,0.471
pos,9/8/2021,Nitrate-N,0.47
pos,9/8/2021,Nitrate-N,0.465
hat,9/8/2021,Nitrate-N,0.017
hat,9/8/2021,Nitrate-N,0.022
hat,9/8/2021,Nitrate-N,0.031
hogup,9/8/2021,Nitrate-N,0.241
hogup,9/8/2021,Nitrate-N,0.229
hogup,9/8/2021,Nitrate-N,0.212
hogdn,9/8/2021,Nitrate-N,0.102
hogdn,9/8/2021,Nitrate-N,0.112
hogdn,9/8/2021,Nitrate-N,0.089
swb,9/8/2021,Nitrate-N,3.994
swb,9/8/2021,Nitrate-N,4.203
swb,9/8/2021,Nitrate-N,4.35
swbup,9/8/2021,Nitrate-N,0.184
swbup,9/8/2021,Nitrate-N,0.209
swbup,9/8/2021,Nitrate-N,0.225
tum441,9/8/2021,Nitrate-N,0.128
tum441,9/8/2021,Nitrate-N,0.144
tum441,9/8/2021,Nitrate-N,0.151
pos,7/6/2021,Nitrate-N,0.242
pos,7/6/2021,Nitrate-N,0.249
pos,7/6/2021,Nitrate-N,0.257
hat,7/6/2021,Nitrate-N,0.026
hat,7/6/2021,Nitrate-N,0.029
hat,7/6/2021,Nitrate-N,0.032
hogup,7/6/2021,Nitrate-N,0.104
hogup,7/6/2021,Nitrate-N,0.105
hogup,7/6/2021,Nitrate-N,0.1
hogdn,7/6/2021,Nitrate-N,0.073
hogdn,7/6/2021,Nitrate-N,0.082
hogdn,7/6/2021,Nitrate-N,0.085
swb,7/6/2021,Nitrate-N,1.086
swb,7/6/2021,Nitrate-N,1.178
swb,7/6/2021,Nitrate-N,1.175
swbup,7/6/2021,Nitrate-N,0.183
swbup,7/6/2021,Nitrate-N,0.196
swbup,7/6/2021,Nitrate-N,0.209
tum441,7/6/2021,Nitrate-N,0.415
tum441,7/6/2021,Nitrate-N,0.414
tum441,7/6/2021,Nitrate-N,0.401
pos,7/20/2021,Nitrate-N,0.324
pos,7/20/2021,Nitrate-N,0.318
pos,7/20/2021,Nitrate-N,0.313
hat,7/20/2021,Nitrate-N,0.034
hat,7/20/2021,Nitrate-N,0.034
hat,7/20/2021,Nitrate-N,0.094
hogup,7/20/2021,Nitrate-N,0.17
hogup,7/20/2021,Nitrate-N,0.169
hogup,7/20/2021,Nitrate-N,0.171
hogdn,7/20/2021,Nitrate-N,0.11
hogdn,7/20/2021,Nitrate-N,0.107
hogdn,7/20/2021,Nitrate-N,0.115
swb,7/20/2021,Nitrate-N,2.356
swb,7/20/2021,Nitrate-N,2.298
swb,7/20/2021,Nitrate-N,2.186
swbup,7/20/2021,Nitrate-N,0.279
swbup,7/20/2021,Nitrate-N,0.214
swbup,7/20/2021,Nitrate-N,0.208
tum441,7/20/2021,Nitrate-N,0.268
tum441,7/20/2021,Nitrate-N,0.283
tum441,7/20/2021,Nitrate-N,0.274
pos,6/21/2021,Nitrate-N,0.198
pos,6/21/2021,Nitrate-N,0.195
pos,6/21/2021,Nitrate-N,0.185
hat,6/21/2021,Nitrate-N,0.009
hat,6/21/2021,Nitrate-N,0.011
hat,6/21/2021,Nitrate-N,0.013
hogup,6/21/2021,Nitrate-N,0.121
hogup,6/21/2021,Nitrate-N,0.123
hogup,6/21/2021,Nitrate-N,0.124
hogdn,6/21/2021,Nitrate-N,0.039
hogdn,6/21/2021,Nitrate-N,0.041
hogdn,6/21/2021,Nitrate-N,0.04
swb,6/21/2021,Nitrate-N,1.749
swb,6/21/2021,Nitrate-N,1.656
swb,6/21/2021,Nitrate-N,1.656
swbup,6/21/2021,Nitrate-N,0.153
swbup,6/21/2021,Nitrate-N,0.155
swbup,6/21/2021,Nitrate-N,0.149
tum441,6/21/2021,Nitrate-N,0.162
tum441,6/21/2021,Nitrate-N,0.17
tum441,6/21/2021,Nitrate-N,0.168
pos,5/17/2021,Nitrate-N,1.612
pos,5/17/2021,Nitrate-N,0.711
pos,5/17/2021,Nitrate-N,0.659
hat,5/17/2021,Nitrate-N,0.055
hat,5/17/2021,Nitrate-N,0.079
hat,5/17/2021,Nitrate-N,0.092
hogup,5/17/2021,Nitrate-N,0.372
hogup,5/17/2021,Nitrate-N,0.374
hogup,5/17/2021,Nitrate-N,0.359
hogdn,5/17/2021,Nitrate-N,0.243
hogdn,5/17/2021,Nitrate-N,0.246
hogdn,5/17/2021,Nitrate-N,0.306
swb,5/17/2021,Nitrate-N,3.508
swb,5/17/2021,Nitrate-N,1.643
swb,5/17/2021,Nitrate-N,3.281
swbup,5/17/2021,Nitrate-N,0.151
swbup,5/17/2021,Nitrate-N,0.135
swbup,5/17/2021,Nitrate-N,0.141
tum441,5/17/2021,Nitrate-N,0.184
tum441,5/17/2021,Nitrate-N,0.19
tum441,5/17/2021,Nitrate-N,0.191
pos,6/1/2021,Nitrate-N,0.799
pos,6/1/2021,Nitrate-N,0.792
pos,6/1/2021,Nitrate-N,0.776
hat,6/1/2021,Nitrate-N,0.012
hat,6/1/2021,Nitrate-N,0.014
hat,6/1/2021,Nitrate-N,0.013
hogup,6/1/2021,Nitrate-N,0.383
hogup,6/1/2021,Nitrate-N,0.396
hogup,6/1/2021,Nitrate-N,0.383
hogdn,6/1/2021,Nitrate-N,0.251
hogdn,6/1/2021,Nitrate-N,0.252
hogdn,6/1/2021,Nitrate-N,0.242
swb,6/1/2021,Nitrate-N,5.165
swb,6/1/2021,Nitrate-N,5.154
swb,6/1/2021,Nitrate-N,5.177
swbup,6/1/2021,Nitrate-N,0.078
swbup,6/1/2021,Nitrate-N,0.08
swbup,6/1/2021,Nitrate-N,0.083
tum441,6/1/2021,Nitrate-N,0.119
tum441,6/1/2021,Nitrate-N,0.123
tum441,6/1/2021,Nitrate-N,0.142
pos,4/19/2021,Nitrate-N,0.182
pos,4/19/2021,Nitrate-N,0.178
pos,4/19/2021,Nitrate-N,0.121
hat,4/19/2021,Nitrate-N,-0.013
hat,4/19/2021,Nitrate-N,-0.014
hat,4/19/2021,Nitrate-N,-0.008
hogup,4/19/2021,Nitrate-N,0.047
hogup,4/19/2021,Nitrate-N,0.04
hogup,4/19/2021,Nitrate-N,0.053
hogdn,4/19/2021,Nitrate-N,0.023
hogdn,4/19/2021,Nitrate-N,0.023
hogdn,4/19/2021,Nitrate-N,0.023
swb,4/19/2021,Nitrate-N,2.63
swb,4/19/2021,Nitrate-N,2.38
swb,4/19/2021,Nitrate-N,2.623
swbup,4/19/2021,Nitrate-N,0.102
swbup,4/19/2021,Nitrate-N,0.087
swbup,4/19/2021,Nitrate-N,0.083
tum441,4/19/2021,Nitrate-N,0.15
tum441,4/19/2021,Nitrate-N,0.194
tum441,4/19/2021,Nitrate-N,0.128
pos,5/4/2021,Nitrate-N,0.525
pos,5/4/2021,Nitrate-N,0.586
pos,5/4/2021,Nitrate-N,0.583
hat,5/4/2021,Nitrate-N,0.023
hat,5/4/2021,Nitrate-N,0.019
hat,5/4/2021,Nitrate-N,0.045
hogup,5/4/2021,Nitrate-N,0.291
hogup,5/4/2021,Nitrate-N,0.371
hogup,5/4/2021,Nitrate-N,0.349
hogdn,5/4/2021,Nitrate-N,0.181
hogdn,5/4/2021,Nitrate-N,0.236
hogdn,5/4/2021,Nitrate-N,0.23
swb,5/4/2021,Nitrate-N,2.261
swb,5/4/2021,Nitrate-N,2.38
swb,5/4/2021,Nitrate-N,2.088
swbup,5/4/2021,Nitrate-N,0.113
swbup,5/4/2021,Nitrate-N,0.105
swbup,5/4/2021,Nitrate-N,0.114
tum441,5/4/2021,Nitrate-N,0.156
tum441,5/4/2021,Nitrate-N,0.178
tum441,5/4/2021,Nitrate-N,0.183
pos,6/21/2021,Ammonium-N,0.1844
pos,6/21/2021,Phosphate-P,0.518
pos,6/21/2021,Ammonium-N,0.1834
pos,6/21/2021,Phosphate-P,0.53
pos,6/21/2021,Ammonium-N,0.1296
pos,6/21/2021,Phosphate-P,0.536
hat,6/21/2021,Ammonium-N,0.1156
hat,6/21/2021,Phosphate-P,0.07
hat,6/21/2021,Ammonium-N,0.1556
hat,6/21/2021,Phosphate-P,0.071
hat,6/21/2021,Ammonium-N,0.0964
hat,6/21/2021,Phosphate-P,0.072
hogup,6/21/2021,Ammonium-N,0.1529
hogup,6/21/2021,Phosphate-P,0.24
hogup,6/21/2021,Ammonium-N,0.1513
hogup,6/21/2021,Phosphate-P,0.243
hogup,6/21/2021,Ammonium-N,0.0863
hogup,6/21/2021,Phosphate-P,0.235
hogdn,6/21/2021,Ammonium-N,0.075
hogdn,6/21/2021,Phosphate-P,0.416
hogdn,6/21/2021,Ammonium-N,0.1433
hogdn,6/21/2021,Phosphate-P,0.408
hogdn,6/21/2021,Ammonium-N,0.1119
hogdn,6/21/2021,Phosphate-P,0.421
swb,6/21/2021,Ammonium-N,0.0713
swb,6/21/2021,Phosphate-P,0.092
swb,6/21/2021,Ammonium-N,0.1069
swb,6/21/2021,Phosphate-P,0.096
swb,6/21/2021,Ammonium-N,0.094
swb,6/21/2021,Phosphate-P,0.094
swbup,6/21/2021,Ammonium-N,0.0991
swbup,6/21/2021,Phosphate-P,0.113
swbup,6/21/2021,Ammonium-N,0.1253
swbup,6/21/2021,Phosphate-P,0.103
swbup,6/21/2021,Ammonium-N,0.0787
swbup,6/21/2021,Phosphate-P,0.107
tum441,6/21/2021,Ammonium-N,0.1039
tum441,6/21/2021,Phosphate-P,0.104
tum441,6/21/2021,Ammonium-N,0.0805
tum441,6/21/2021,Phosphate-P,0.12
tum441,6/21/2021,Ammonium-N,0.0986
tum441,6/21/2021,Phosphate-P,0.108
pos,5/17/2021,Ammonium-N,0.0338
pos,5/17/2021,Phosphate-P,1.62
pos,5/17/2021,Ammonium-N,0.0037
pos,5/17/2021,Phosphate-P,0.651
pos,5/17/2021,Ammonium-N,0.0072
pos,5/17/2021,Phosphate-P,0.718
hat,5/17/2021,Ammonium-N,0.0219
hat,5/17/2021,Phosphate-P,0.069
hat,5/17/2021,Ammonium-N,0.0272
hat,5/17/2021,Phosphate-P,0.089
hat,5/17/2021,Ammonium-N,0.0271
hat,5/17/2021,Phosphate-P,0.087
hogup,5/17/2021,Ammonium-N,0.0223
hogup,5/17/2021,Phosphate-P,0.393
hogup,5/17/2021,Ammonium-N,0.0201
hogup,5/17/2021,Phosphate-P,0.397
hogup,5/17/2021,Ammonium-N,0.0187
hogup,5/17/2021,Phosphate-P,0.404
hogdn,5/17/2021,Ammonium-N,0.0299
hogdn,5/17/2021,Phosphate-P,0.388
hogdn,5/17/2021,Ammonium-N,0.0502
hogdn,5/17/2021,Phosphate-P,0.434
hogdn,5/17/2021,Ammonium-N,0.046
hogdn,5/17/2021,Phosphate-P,0.428
swb,5/17/2021,Ammonium-N,0.0295
swb,5/17/2021,Phosphate-P,0.218
swb,5/17/2021,Ammonium-N,0.0266
swb,5/17/2021,Phosphate-P,0.11
swb,5/17/2021,Ammonium-N,0.0342
swb,5/17/2021,Phosphate-P,0.235
swbup,5/17/2021,Ammonium-N,0.0238
swbup,5/17/2021,Phosphate-P,0.108
swbup,5/17/2021,Ammonium-N,0.0183
swbup,5/17/2021,Phosphate-P,0.046
swbup,5/17/2021,Ammonium-N,0.0173
swbup,5/17/2021,Phosphate-P,0.092
tum441,5/17/2021,Ammonium-N,0.0117
tum441,5/17/2021,Phosphate-P,0.116
tum441,5/17/2021,Ammonium-N,0.0143
tum441,5/17/2021,Phosphate-P,0.116
tum441,5/17/2021,Ammonium-N,0.0113
tum441,5/17/2021,Phosphate-P,0.063
pos,6/1/2021,Ammonium-N,0.0075
pos,6/1/2021,Phosphate-P,0.843
pos,6/1/2021,Ammonium-N,0.0015
pos,6/1/2021,Phosphate-P,0.767
pos,6/1/2021,Ammonium-N,0.0048
pos,6/1/2021,Phosphate-P,0.893
hat,6/1/2021,Ammonium-N,0.0292
hat,6/1/2021,Phosphate-P,0.053
hat,6/1/2021,Ammonium-N,0.0538
hat,6/1/2021,Phosphate-P,0.054
hat,6/1/2021,Ammonium-N,0.0378
hat,6/1/2021,Phosphate-P,0.05
hogup,6/1/2021,Ammonium-N,0.0145
hogup,6/1/2021,Phosphate-P,0.52
hogup,6/1/2021,Ammonium-N,0.012
hogup,6/1/2021,Phosphate-P,0.539
hogup,6/1/2021,Ammonium-N,0.0137
hogup,6/1/2021,Phosphate-P,0.522
hogdn,6/1/2021,Ammonium-N,0.0433
hogdn,6/1/2021,Phosphate-P,0.576
hogdn,6/1/2021,Ammonium-N,0.038
hogdn,6/1/2021,Phosphate-P,0.553
hogdn,6/1/2021,Ammonium-N,0.0445
hogdn,6/1/2021,Phosphate-P,0.558
swb,6/1/2021,Ammonium-N,0.0187
swb,6/1/2021,Phosphate-P,0.604
swb,6/1/2021,Ammonium-N,0.0209
swb,6/1/2021,Phosphate-P,0.63
swb,6/1/2021,Ammonium-N,0.0202
swb,6/1/2021,Phosphate-P,0.606
swbup,6/1/2021,Ammonium-N,0.0192
swbup,6/1/2021,Phosphate-P,0.122
swbup,6/1/2021,Ammonium-N,0.0183
swbup,6/1/2021,Phosphate-P,0.12
swbup,6/1/2021,Ammonium-N,0.0198
swbup,6/1/2021,Phosphate-P,0.127
tum441,6/1/2021,Ammonium-N,0.0155
tum441,6/1/2021,Phosphate-P,0.096
tum441,6/1/2021,Ammonium-N,0.0172
tum441,6/1/2021,Phosphate-P,0.104
tum441,6/1/2021,Ammonium-N,0.0143
tum441,6/1/2021,Phosphate-P,0.113
pos,4/19/2021,Ammonium-N,0.0095
pos,4/19/2021,Phosphate-P,0.354
pos,4/19/2021,Ammonium-N,0.0076
pos,4/19/2021,Phosphate-P,0.417
pos,4/19/2021,Ammonium-N,0.0052
pos,4/19/2021,Phosphate-P,0.432
hat,4/19/2021,Ammonium-N,0.0051
hat,4/19/2021,Phosphate-P,0.056
hat,4/19/2021,Ammonium-N,0.0084
hat,4/19/2021,Phosphate-P,0.06
hat,4/19/2021,Ammonium-N,0.0057
hat,4/19/2021,Phosphate-P,0.055
hogup,4/19/2021,Ammonium-N,0.0022
hogup,4/19/2021,Phosphate-P,0.111
hogup,4/19/2021,Ammonium-N,0.0069
hogup,4/19/2021,Phosphate-P,0.092
hogup,4/19/2021,Ammonium-N,0.011
hogup,4/19/2021,Phosphate-P,0.134
hogdn,4/19/2021,Ammonium-N,0.0009
hogdn,4/19/2021,Phosphate-P,0.332
hogdn,4/19/2021,Ammonium-N,0.0006
hogdn,4/19/2021,Phosphate-P,0.343
hogdn,4/19/2021,Ammonium-N,0.0023
hogdn,4/19/2021,Phosphate-P,0.316
swb,4/19/2021,Ammonium-N,0.019
swb,4/19/2021,Phosphate-P,0.083
swb,4/19/2021,Ammonium-N,0.014
swb,4/19/2021,Phosphate-P,0.08
swb,4/19/2021,Ammonium-N,0.0237
swb,4/19/2021,Phosphate-P,0.08
swbup,4/19/2021,Ammonium-N,0.0237
swbup,4/19/2021,Phosphate-P,0.068
swbup,4/19/2021,Ammonium-N,0.015
swbup,4/19/2021,Phosphate-P,0.063
swbup,4/19/2021,Ammonium-N,0.0154
swbup,4/19/2021,Phosphate-P,0.072
tum441,4/19/2021,Ammonium-N,0.0174
tum441,4/19/2021,Phosphate-P,0.064
tum441,4/19/2021,Ammonium-N,0.0232
tum441,4/19/2021,Phosphate-P,0.069
tum441,4/19/2021,Ammonium-N,0.0139
tum441,4/19/2021,Phosphate-P,0.076
pos,5/4/2021,Ammonium-N,0.0039
pos,5/4/2021,Phosphate-P,0.723
pos,5/4/2021,Ammonium-N,0.0058
pos,5/4/2021,Phosphate-P,0.742
pos,5/4/2021,Ammonium-N,0.0096
pos,5/4/2021,Phosphate-P,0.721
hat,5/4/2021,Ammonium-N,0.0197
hat,5/4/2021,Phosphate-P,0.081
hat,5/4/2021,Ammonium-N,0.0336
hat,5/4/2021,Phosphate-P,0.081
hat,5/4/2021,Ammonium-N,0.029
hat,5/4/2021,Phosphate-P,0.081
hogup,5/4/2021,Ammonium-N,0.0163
hogup,5/4/2021,Phosphate-P,0.419
hogup,5/4/2021,Ammonium-N,0.018
hogup,5/4/2021,Phosphate-P,0.384
hogup,5/4/2021,Ammonium-N,0.0132
hogup,5/4/2021,Phosphate-P,0.417
hogdn,5/4/2021,Ammonium-N,0.0341
hogdn,5/4/2021,Phosphate-P,0.564
hogdn,5/4/2021,Ammonium-N,0.0228
hogdn,5/4/2021,Phosphate-P,0.402
hogdn,5/4/2021,Ammonium-N,0.0701
hogdn,5/4/2021,Phosphate-P,0.521
swb,5/4/2021,Ammonium-N,0.0242
swb,5/4/2021,Phosphate-P,0.086
swb,5/4/2021,Ammonium-N,0.0282
swb,5/4/2021,Phosphate-P,0.085
swb,5/4/2021,Ammonium-N,0.0241
swb,5/4/2021,Phosphate-P,0.087
swbup,5/4/2021,Ammonium-N,0.0365
swbup,5/4/2021,Phosphate-P,0.122
swbup,5/4/2021,Ammonium-N,0.0189
swbup,5/4/2021,Phosphate-P,0.123
swbup,5/4/2021,Ammonium-N,0.0193
swbup,5/4/2021,Phosphate-P,0.129
tum441,5/4/2021,Ammonium-N,0.0251
tum441,5/4/2021,Phosphate-P,0.141
tum441,5/4/2021,Ammonium-N,0.0227
tum441,5/4/2021,Phosphate-P,0.135
tum441,5/4/2021,Ammonium-N,0.0187
tum441,5/4/2021,Phosphate-P,0.117
pos,3/22/2021,Nitrate-N,0.551
pos,3/22/2021,Nitrate-N,0.595
pos,3/22/2021,Nitrate-N,0.525
hat,3/22/2021,Nitrate-N,0.014
hat,3/22/2021,Nitrate-N,0.014
hat,3/22/2021,Nitrate-N,0.015
hogup,3/22/2021,Nitrate-N,0.276
hogup,3/22/2021,Nitrate-N,0.239
hogup,3/22/2021,Nitrate-N,0.278
hogdn,3/22/2021,Nitrate-N,0.197
hogdn,3/22/2021,Nitrate-N,0.191
hogdn,3/22/2021,Nitrate-N,0.264
swb,3/22/2021,Nitrate-N,2.908
swb,3/22/2021,Nitrate-N,3.123
swb,3/22/2021,Nitrate-N,3.284
swbup,3/22/2021,Nitrate-N,0.154
swbup,3/22/2021,Nitrate-N,0.126
swbup,3/22/2021,Nitrate-N,0.141
tum441,3/22/2021,Nitrate-N,0.19
tum441,3/22/2021,Nitrate-N,0.186
tum441,3/22/2021,Nitrate-N,0.17
pos,4/5/2021,Nitrate-N,0.667
pos,4/5/2021,Nitrate-N,0.594
pos,4/5/2021,Nitrate-N,0.631
hat,4/5/2021,Nitrate-N,0.036
hat,4/5/2021,Nitrate-N,0.023
hat,4/5/2021,Nitrate-N,0.027
hogup,4/5/2021,Nitrate-N,0.275
hogup,4/5/2021,Nitrate-N,0.262
hogup,4/5/2021,Nitrate-N,0.282
hogdn,4/5/2021,Nitrate-N,0.202
hogdn,4/5/2021,Nitrate-N,0.139
hogdn,4/5/2021,Nitrate-N,0.193
swb,4/5/2021,Nitrate-N,2.648
swb,4/5/2021,Nitrate-N,3.479
swb,4/5/2021,Nitrate-N,2.457
swbup,4/5/2021,Nitrate-N,0.04
swbup,4/5/2021,Nitrate-N,0.135
swbup,4/5/2021,Nitrate-N,0.175
tum441,4/5/2021,Nitrate-N,0.169
tum441,4/5/2021,Nitrate-N,0.18
tum441,4/5/2021,Nitrate-N,0.161
pos,3/22/2021,Ammonium-N,0.0248
pos,3/22/2021,Phosphate-P,0.713
pos,3/22/2021,Ammonium-N,0.0391
pos,3/22/2021,Phosphate-P,0.738
pos,3/22/2021,Ammonium-N,0.0383
pos,3/22/2021,Phosphate-P,0.731
hat,3/22/2021,Ammonium-N,0.0352
hat,3/22/2021,Phosphate-P,0.075
hat,3/22/2021,Ammonium-N,0.0486
hat,3/22/2021,Phosphate-P,0.072
hat,3/22/2021,Ammonium-N,0.0402
hat,3/22/2021,Phosphate-P,0.073
hogup,3/22/2021,Ammonium-N,0.0352
hogup,3/22/2021,Phosphate-P,0.365
hogup,3/22/2021,Ammonium-N,0.0377
hogup,3/22/2021,Phosphate-P,0.331
hogup,3/22/2021,Ammonium-N,0.045
hogup,3/22/2021,Phosphate-P,0.395
hogdn,3/22/2021,Ammonium-N,0.0452
hogdn,3/22/2021,Phosphate-P,0.417
hogdn,3/22/2021,Ammonium-N,0.0433
hogdn,3/22/2021,Phosphate-P,0.486
hogdn,3/22/2021,Ammonium-N,0.041
hogdn,3/22/2021,Phosphate-P,0.449
swb,3/22/2021,Ammonium-N,0.0456
swb,3/22/2021,Phosphate-P,0.043
swb,3/22/2021,Ammonium-N,0.0401
swb,3/22/2021,Phosphate-P,0.042
swb,3/22/2021,Ammonium-N,0.0422
swb,3/22/2021,Phosphate-P,0.045
swbup,3/22/2021,Ammonium-N,0.0436
swbup,3/22/2021,Phosphate-P,0.064
swbup,3/22/2021,Ammonium-N,0.054
swbup,3/22/2021,Phosphate-P,0.108
swbup,3/22/2021,Ammonium-N,0.0494
swbup,3/22/2021,Phosphate-P,0.08
tum441,3/22/2021,Ammonium-N,0.0639
tum441,3/22/2021,Phosphate-P,0.157
tum441,3/22/2021,Ammonium-N,0.0591
tum441,3/22/2021,Phosphate-P,0.122
tum441,3/22/2021,Ammonium-N,0.0785
tum441,3/22/2021,Phosphate-P,0.11
pos,4/5/2021,Ammonium-N,0.0538
pos,4/5/2021,Phosphate-P,0.727
pos,4/5/2021,Ammonium-N,0.0306
pos,4/5/2021,Phosphate-P,0.745
pos,4/5/2021,Ammonium-N,0.0502
pos,4/5/2021,Phosphate-P,0.691
hat,4/5/2021,Ammonium-N,0.0457
hat,4/5/2021,Phosphate-P,0.094
hat,4/5/2021,Ammonium-N,0.0607
hat,4/5/2021,Phosphate-P,0.093
hat,4/5/2021,Ammonium-N,0.0452
hat,4/5/2021,Phosphate-P,0.094
hogup,4/5/2021,Ammonium-N,0.0617
hogup,4/5/2021,Phosphate-P,0.363
hogup,4/5/2021,Ammonium-N,0.0425
hogup,4/5/2021,Phosphate-P,0.328
hogup,4/5/2021,Ammonium-N,0.0431
hogup,4/5/2021,Phosphate-P,0.445
hogdn,4/5/2021,Ammonium-N,0.0417
hogdn,4/5/2021,Phosphate-P,0.528
hogdn,4/5/2021,Ammonium-N,0.0526
hogdn,4/5/2021,Phosphate-P,0.817
hogdn,4/5/2021,Ammonium-N,0.0529
hogdn,4/5/2021,Phosphate-P,0.624
swb,4/5/2021,Ammonium-N,0.0405
swb,4/5/2021,Phosphate-P,0.035
swb,4/5/2021,Ammonium-N,0.044
swb,4/5/2021,Phosphate-P,0.058
swb,4/5/2021,Ammonium-N,0.0286
swb,4/5/2021,Phosphate-P,0.033
swbup,4/5/2021,Ammonium-N,0.0344
swbup,4/5/2021,Phosphate-P,0.065
swbup,4/5/2021,Ammonium-N,0.048
swbup,4/5/2021,Phosphate-P,0.1
swbup,4/5/2021,Ammonium-N,0.0354
swbup,4/5/2021,Phosphate-P,0.074
tum441,4/5/2021,Ammonium-N,0.0397
tum441,4/5/2021,Phosphate-P,0.122
tum441,4/5/2021,Ammonium-N,0.0369
tum441,4/5/2021,Phosphate-P,0.118
tum441,4/5/2021,Ammonium-N,0.0331
tum441,4/5/2021,Phosphate-P,0.112
pos,2/22/2021,Ammonium-N,0.0147
pos,2/22/2021,Phosphate-P,0.517
pos,2/22/2021,Ammonium-N,0.0114
pos,2/22/2021,Phosphate-P,0.499
pos,2/22/2021,Ammonium-N,0.013
pos,2/22/2021,Phosphate-P,0.589
hat,2/22/2021,Ammonium-N,0.0258
hat,2/22/2021,Phosphate-P,0.048
hat,2/22/2021,Ammonium-N,0.0054
hat,2/22/2021,Phosphate-P,0.045
hat,2/22/2021,Ammonium-N,0.0088
hat,2/22/2021,Phosphate-P,0.049
hogup,2/22/2021,Ammonium-N,0.0189
hogup,2/22/2021,Phosphate-P,0.223
hogup,2/22/2021,Ammonium-N,0.0152
hogup,2/22/2021,Phosphate-P,0.21
hogup,2/22/2021,Ammonium-N,0.023
hogup,2/22/2021,Phosphate-P,0.225
hogdn,2/22/2021,Ammonium-N,0.0029
hogdn,2/22/2021,Phosphate-P,0.362
hogdn,2/22/2021,Ammonium-N,0.0112
hogdn,2/22/2021,Phosphate-P,0.4
hogdn,2/22/2021,Ammonium-N,0.0047
hogdn,2/22/2021,Phosphate-P,0.352
swb,2/22/2021,Ammonium-N,0.0184
swb,2/22/2021,Phosphate-P,0.056
swb,2/22/2021,Ammonium-N,0.0176
swb,2/22/2021,Phosphate-P,0.07
swb,2/22/2021,Ammonium-N,0.0132
swb,2/22/2021,Phosphate-P,0.064
swbup,2/22/2021,Ammonium-N,0.0245
swbup,2/22/2021,Phosphate-P,0.039
swbup,2/22/2021,Ammonium-N,0.0336
swbup,2/22/2021,Phosphate-P,0.066
swbup,2/22/2021,Ammonium-N,0.0198
swbup,2/22/2021,Phosphate-P,0.065
tum441,2/22/2021,Ammonium-N,0.0133
tum441,2/22/2021,Phosphate-P,0.075
tum441,2/22/2021,Ammonium-N,0.015
tum441,2/22/2021,Phosphate-P,0.095
tum441,2/22/2021,Ammonium-N,0.0161
tum441,2/22/2021,Phosphate-P,0.07
pos,3/8/2021,Ammonium-N,0.0341
pos,3/8/2021,Phosphate-P,0.641
pos,3/8/2021,Ammonium-N,0.0158
pos,3/8/2021,Phosphate-P,0.642
pos,3/8/2021,Ammonium-N,0.0149
pos,3/8/2021,Phosphate-P,0.634
hat,3/8/2021,Ammonium-N,0.0206
hat,3/8/2021,Phosphate-P,0.039
hat,3/8/2021,Ammonium-N,0.0124
hat,3/8/2021,Phosphate-P,0.04
hat,3/8/2021,Ammonium-N,0.0222
hat,3/8/2021,Phosphate-P,0.041
hogup,3/8/2021,Ammonium-N,0.031
hogup,3/8/2021,Phosphate-P,0.265
hogup,3/8/2021,Ammonium-N,0.025
hogup,3/8/2021,Phosphate-P,0.246
hogup,3/8/2021,Ammonium-N,0.0356
hogup,3/8/2021,Phosphate-P,0.262
