sample_type,species,model,treatment,perf_met,mean,std,min,25%,50%,75%,max
Hydroponics,Zinc,DL,diluted,test_rmse,0.16661379931303866,0.041958865023372094,0.1197676341825313,0.14179284278027254,0.15486077266570086,0.18217614701489276,0.2701878060534036
Hydroponics,Zinc,DL,undiluted,test_rmse,0.21232870643768104,0.045475689972443965,0.1120178186858939,0.18644909066622378,0.20917681341749875,0.2356296465641073,0.2849595754431105
Hydroponics,Zinc,PLS,diluted,test_rmse,0.16424943675638984,0.04332171946911868,0.0980447740693821,0.14596869704098267,0.16091098491160175,0.17204367839369,0.3064711784060066
Hydroponics,Zinc,PLS,undiluted,test_rmse,0.18589234239171057,0.0425806679112753,0.0907080307130148,0.15560797470115667,0.18712681902961537,0.21201145729912146,0.2718801218880057
Hydroponics,Zinc,RF-PCA,diluted,test_rmse,0.13492226494576406,0.027791150944172532,0.0904686081122549,0.11688460471310502,0.1334194142190122,0.1510185983764637,0.2025082862369631
Hydroponics,Zinc,RF-PCA,undiluted,test_rmse,0.1706621296619547,0.044328898803114025,0.0928125150291402,0.13120696766950057,0.17085748864019965,0.20995881877993008,0.2616832661828992
Hydroponics,Zinc,XGB-PCA,diluted,test_rmse,0.1427629187502127,0.033525429068302234,0.0752102981665045,0.11435104670058882,0.1444104812902107,0.16813288870511842,0.2152672701311102
Hydroponics,Zinc,XGB-PCA,undiluted,test_rmse,0.19191568861665081,0.04603040177742479,0.1047975049527013,0.17192634175962532,0.1925236557072958,0.21846483046017817,0.2866780838498408
Hydroponics,Manganese,DL,diluted,test_rmse,0.2706468615342673,0.08851995737851111,0.1743468412758252,0.22370134313527212,0.2598011116376263,0.29107161910309914,0.5740341148104392
Hydroponics,Manganese,DL,undiluted,test_rmse,0.23828272998101988,0.03548615506803636,0.1651014909273871,0.21437261315476344,0.24442863929936565,0.2599853078049282,0.3017288135813841
Hydroponics,Manganese,PLS,diluted,test_rmse,0.2518323613609873,0.17976288154221348,0.1675025043637739,0.1883376045702991,0.1999100215112494,0.21243048122961355,0.9207355123186692
Hydroponics,Manganese,PLS,undiluted,test_rmse,0.2003076449849571,0.01962732913942488,0.171989179151053,0.18701159061348865,0.19772567639490102,0.2056651310389869,0.2478583938731757
Hydroponics,Manganese,RF-PCA,diluted,test_rmse,0.19970024094318176,0.019054393648638097,0.1688040490887535,0.18846102266131226,0.19844716488580305,0.20823966536489516,0.2512649307537021
Hydroponics,Manganese,RF-PCA,undiluted,test_rmse,0.19508297434185326,0.013235326128811545,0.1622997479813736,0.18563570329625292,0.1963748129598781,0.20588177576568703,0.2140845277149944
Hydroponics,Manganese,XGB-PCA,diluted,test_rmse,0.20876477933103027,0.026961508073480682,0.1753345105946624,0.19293878820725888,0.20480165733255656,0.2187669838132602,0.3025932834820141
Hydroponics,Manganese,XGB-PCA,undiluted,test_rmse,0.2068178399010797,0.01709084944952597,0.1583669355002987,0.19911705390878737,0.2090973618372641,0.22072302169855126,0.2283321512945958
Hydroponics,Iron,DL,diluted,test_rmse,0.42998144135321914,0.11120396895505784,0.2578693115301128,0.3582104989362964,0.4107858142473638,0.5276847228889584,0.6826532900444106
Hydroponics,Iron,DL,undiluted,test_rmse,0.18527219799402408,0.1068140995826969,0.0991771798624124,0.12379561609552907,0.1561869576029271,0.1753757530509582,0.4860766323734649
Hydroponics,Iron,PLS,diluted,test_rmse,0.4012039743479252,0.11792695640118464,0.2879024119177926,0.36193221962158206,0.3837916221145796,0.3977627699087938,0.8610937276232418
Hydroponics,Iron,PLS,undiluted,test_rmse,0.19294180152967952,0.07644150902139481,0.1081487381866376,0.13234396578828783,0.200923264190945,0.2245961920762734,0.4318230130398108
Hydroponics,Iron,RF-PCA,diluted,test_rmse,0.36706526995690025,0.039196027584750034,0.2756092922694856,0.346803452052479,0.36946869673253885,0.3895326794131319,0.4416937199105727
Hydroponics,Iron,RF-PCA,undiluted,test_rmse,0.1951136565955502,0.03165521932888177,0.1476290844056683,0.1814348869794909,0.19108656523328155,0.20470448931305116,0.2780454851477751
Hydroponics,Iron,XGB-PCA,diluted,test_rmse,0.37355751203134024,0.05917407715695938,0.2052459282214952,0.3427726366495996,0.37627110317527024,0.3977410182606841,0.4964107979287464
Hydroponics,Iron,XGB-PCA,undiluted,test_rmse,0.18282735529448454,0.035483628091725186,0.1334921074814717,0.16001573987181314,0.18089363187732693,0.1970187958979445,0.2854940843322944
Hydroponics,Copper,DL,diluted,test_rmse,0.14436902139011612,0.027390895891746918,0.0940459589399734,0.1334182159099895,0.14399511041210533,0.15982753913855433,0.2028720411944084
Hydroponics,Copper,DL,undiluted,test_rmse,0.09829784728784205,0.016783029225965848,0.0721501542017634,0.08774092160259628,0.0977946969850697,0.10497346712172761,0.1537210141673967
Hydroponics,Copper,PLS,diluted,test_rmse,0.15630087573088108,0.08808458148842428,0.1064925471696448,0.11499845297719816,0.13135259882337746,0.1407476700189796,0.4295108761329338
Hydroponics,Copper,PLS,undiluted,test_rmse,0.09606068894489884,0.013956840332093544,0.0758888989821385,0.0844189472460324,0.09213092394639685,0.10792941032545214,0.1213857464360128
Hydroponics,Copper,RF-PCA,diluted,test_rmse,0.12035965568034576,0.012981137418832289,0.0935936790912764,0.11152201610245958,0.11901707594473365,0.12624700553875262,0.1454796652170777
Hydroponics,Copper,RF-PCA,undiluted,test_rmse,0.08912368460094479,0.01205541274120463,0.070879838793543,0.07928044354525718,0.0916193987775923,0.09631464378569166,0.1159802173986438
Hydroponics,Copper,XGB-PCA,diluted,test_rmse,0.12394015443542665,0.015709995749126782,0.1050748077815631,0.11038630434762489,0.1198752312507877,0.13087454555220934,0.1548587296051505
Hydroponics,Copper,XGB-PCA,undiluted,test_rmse,0.0940660431328479,0.014756701809243563,0.0607277100824249,0.0859242679728298,0.09374825246650964,0.1008930823643693,0.1253214573128436
Hydroponics,Molybdenum,DL,diluted,test_rmse,0.019850944523409166,0.0026820117697381515,0.0150544215883653,0.017123455490438425,0.0205084164614396,0.022070922022909674,0.0235946371580501
Hydroponics,Molybdenum,DL,undiluted,test_rmse,0.019711414653124877,0.002192075670002678,0.0153149463124222,0.0183532604906224,0.0195954671673767,0.021280197274264223,0.0236495502441704
Hydroponics,Molybdenum,PLS,diluted,test_rmse,0.02174357717897495,0.006317433238101815,0.0151977795369024,0.019148808435076,0.02044640333196015,0.022359229675118025,0.0462549366977171
Hydroponics,Molybdenum,PLS,undiluted,test_rmse,0.01680702513482929,0.0030094721798213284,0.0114565611646023,0.015293912901320851,0.0167647365792192,0.017839456413550624,0.0248636983774139
Hydroponics,Molybdenum,RF-PCA,diluted,test_rmse,0.03968381664821855,0.017222912610313144,0.0184186454595945,0.02112548325235615,0.0460419385453774,0.0470434440271159,0.0665532526665173
Hydroponics,Molybdenum,RF-PCA,undiluted,test_rmse,0.02793629619890938,0.01764662603494094,0.0128353422897267,0.015152214431598851,0.017138711174450448,0.04520768439915597,0.0638426513583282
Hydroponics,Molybdenum,XGB-PCA,diluted,test_rmse,0.04051011731337946,0.018133558299170037,0.0181618791561818,0.02138614216690615,0.0457803085908617,0.04950878415796173,0.068951906142135
Hydroponics,Molybdenum,XGB-PCA,undiluted,test_rmse,0.02820228032128484,0.018736840718870593,0.0120240381374487,0.014323538890161625,0.017064720453221598,0.04617725475014507,0.0666006099378082
Hydroponics,pH,DL,diluted,test_rmse,0.4075849399493034,0.14419180649102964,0.2286523043938015,0.3291990004409995,0.3833009296428903,0.41644263272250137,0.914260208395796
Hydroponics,pH,DL,undiluted,test_rmse,0.3633066297476694,0.1690114382866496,0.2364411817638559,0.26832351430772566,0.3036588322843411,0.3870499652608599,0.9563524038574784
Hydroponics,pH,PLS,diluted,test_rmse,0.3216432589772903,0.0637394436201687,0.2261537848005134,0.2618126178075954,0.3224636001878733,0.3641574551026717,0.4348110553167686
Hydroponics,pH,PLS,undiluted,test_rmse,0.31482103414335644,0.07473665190411664,0.1817932784862441,0.24138448002349835,0.3260452231905146,0.3707986396172987,0.4373837112926337
Hydroponics,pH,RF-PCA,diluted,test_rmse,0.29616181339962566,0.05490909633303554,0.2090861993117695,0.2576725287170033,0.2950226963111412,0.3314317312754016,0.4137598115520949
Hydroponics,pH,RF-PCA,undiluted,test_rmse,0.2765628222278606,0.06479015266858433,0.1718239613214943,0.2147917149768223,0.28665196026331297,0.32553605439945393,0.3945767441336759
Hydroponics,pH,XGB-PCA,diluted,test_rmse,0.31201961428277963,0.051438490844671704,0.2219547262572479,0.27580400078613776,0.32492475370132046,0.3553928170125668,0.3785450220065479
Hydroponics,pH,XGB-PCA,undiluted,test_rmse,0.2926786620370172,0.05878329342466029,0.1700096790508289,0.24984684570434798,0.29419603615490586,0.334848759118997,0.3947304030608503
Streams,Ammonium-N,DL,comb,test_rsq,-0.12689390101492837,0.30653999358882467,-1.2373367797038126,-0.1027173068448071,-0.0553319947679219,-0.0045287498748544,0.2612835499343456
Streams,Ammonium-N,DL,fil,test_rsq,-0.1000810521616355,0.2024760454024528,-0.6848249762124574,-0.06228388861474858,-0.0403755782113656,-0.00289954560324265,-0.0006574910030208
Streams,Ammonium-N,DL,unf,test_rsq,-0.26393510032110923,0.3531118155933696,-1.1910853380846165,-0.3730995731055514,-0.0655121716699411,-0.03083879815279365,-2.8143409525061003e-06
Streams,Ammonium-N,PLS,comb,test_rsq,-0.19072355156776055,0.375937832150366,-1.6809341832517863,-0.15040663031967139,-0.0696564509927176,-0.039243833815631096,0.0217368166366822
Streams,Ammonium-N,PLS,fil,test_rsq,-0.13379256008803359,0.21676072886717437,-0.8899244812083307,-0.16000237087193492,-0.0608364308822342,-0.029696060645344375,0.1598315709425378
Streams,Ammonium-N,PLS,unf,test_rsq,-0.12706775646500204,0.1789041130265289,-0.8445132386010457,-0.14196689865680898,-0.10232797621821525,-0.03723477204981185,0.0453077583539581
Streams,Ammonium-N,RF-PCA,comb,test_rsq,-0.05971727353287439,0.35272897337385495,-1.4935793759486011,-0.05983372356055455,0.022484900695236253,0.0780034126313942,0.2317803459970001
Streams,Ammonium-N,RF-PCA,fil,test_rsq,-0.06884936212152533,0.2697987406119182,-0.9805962697603012,-0.06956961008238563,0.020351886209834,0.059712057418987774,0.1959692736488083
Streams,Ammonium-N,RF-PCA,unf,test_rsq,-0.058229188462523764,0.2560600051578589,-1.0889866445577177,-0.05883315232408135,-0.01184905742512615,0.03143656297544437,0.1316852301649123
Streams,Ammonium-N,XGB-PCA,comb,test_rsq,-0.16293830682838698,0.3857274654176623,-1.4700800359164612,-0.3151303922245807,-0.1318458312851853,0.07929421010427803,0.2727905888733154
Streams,Ammonium-N,XGB-PCA,fil,test_rsq,-0.23980295995894818,0.48080588217645454,-1.284202854386873,-0.37311324512759475,-0.06210547917176255,0.09711042881123035,0.1953847168876462
Streams,Ammonium-N,XGB-PCA,unf,test_rsq,-0.23837919811434322,0.437010069351472,-1.6067897397887865,-0.3156374872088823,-0.11576370460733325,0.0335688692866528,0.21204959798717
Streams,Nitrate-N,DL,comb,test_rsq,0.9365982297813009,0.03387780555873161,0.8455275545162038,0.9196088201818027,0.9377848119129217,0.966235428154379,0.981993831200009
Streams,Nitrate-N,DL,fil,test_rsq,0.9200127250828272,0.032559679844504134,0.8432728038723682,0.9065347348974524,0.9215821798435543,0.9474947939286321,0.9590714839814084
Streams,Nitrate-N,DL,unf,test_rsq,0.9233750617474643,0.029034768031882395,0.8593331009457301,0.9035959071998653,0.932590218569584,0.9449356061315457,0.9583179112848408
Streams,Nitrate-N,PLS,comb,test_rsq,0.9005301232711111,0.06559490276605637,0.6580298995588898,0.8842771861116128,0.9125006132578959,0.9321205300578707,0.9649704086568248
Streams,Nitrate-N,PLS,fil,test_rsq,0.9043015058562025,0.04069020487555574,0.7625880962195947,0.893308875681966,0.9190981075731989,0.9256925112223555,0.9419682511678736
Streams,Nitrate-N,PLS,unf,test_rsq,0.894996276262412,0.0299875323823886,0.8273612215913512,0.8826732994549401,0.8947275992211912,0.9124972997855063,0.9390006968116096
Streams,Nitrate-N,RF-PCA,comb,test_rsq,0.7851851340904342,0.13564361547009118,0.5121254998421949,0.6934944205090023,0.8292028448834462,0.8817605110199238,0.9639583786189856
Streams,Nitrate-N,RF-PCA,fil,test_rsq,0.802017710494334,0.08911634914808506,0.5784139051227599,0.7561199058085134,0.8232289618244869,0.8485405989902521,0.925565500641011
Streams,Nitrate-N,RF-PCA,unf,test_rsq,0.7952279721765085,0.09668533369456665,0.5987917644925403,0.7436027394978275,0.8184167508207456,0.8782254653260559,0.926315615777722
Streams,Nitrate-N,XGB-PCA,comb,test_rsq,0.795793291173338,0.13026607249467007,0.5616546274500638,0.6953149592847634,0.8296262332652788,0.9023608808546884,0.964059302338508
Streams,Nitrate-N,XGB-PCA,fil,test_rsq,0.8217291003785403,0.06414165159800225,0.6423213814590866,0.7947029837018873,0.8329939251498333,0.875149313136346,0.8893792426485894
Streams,Nitrate-N,XGB-PCA,unf,test_rsq,0.7912086609626281,0.10548672283579354,0.5986769322879397,0.7063226412596395,0.8038261740569335,0.8887004787959364,0.9275554578258318
Streams,TKN,DL,comb,test_rsq,-0.07742951440940149,0.538726289642623,-1.5266828059709034,-0.3799636947193676,0.10122972072287986,0.2975935495615008,0.560294465024781
Streams,TKN,DL,fil,test_rsq,0.08898829224542376,0.33117281437769186,-0.7117044215272492,-0.14181079764666996,0.1200814459812682,0.3300375935759073,0.5641635106585107
Streams,TKN,DL,unf,test_rsq,-0.2815809499570233,0.8986298490811755,-3.424823799572655,-0.505435178753321,-0.07013161792400585,0.21669281148686015,0.6266591931827568
Streams,TKN,PLS,comb,test_rsq,0.20154900199340448,0.4529171848608611,-1.5277225714182037,0.1259660645190538,0.31618716228041915,0.4481374470521631,0.5673084106461657
Streams,TKN,PLS,fil,test_rsq,0.18034069311356368,0.7054705953038335,-2.6104013219095483,0.1337465461266092,0.35840227807476943,0.4876116912842494,0.6650734123463764
Streams,TKN,PLS,unf,test_rsq,0.055436915166929904,0.32456262510845063,-0.4148651373177054,-0.17978706929267133,0.09243038126174825,0.18499508434314796,0.681186787252879
Streams,TKN,RF-PCA,comb,test_rsq,0.3581588918978788,0.2013244244202165,-0.1770856952298669,0.3247007434898101,0.3992362438729241,0.46690959575718416,0.5785432502910339
Streams,TKN,RF-PCA,fil,test_rsq,0.3271015517802469,0.11719134730209933,0.0042129616247565,0.28624959038249165,0.35311941207328607,0.39388528901426045,0.4940703392405872
Streams,TKN,RF-PCA,unf,test_rsq,0.1494088386548698,0.29206688321265273,-0.3329195577346224,-0.11563223897421843,0.19639864141652363,0.3328591821232327,0.6347589802938315
Streams,TKN,XGB-PCA,comb,test_rsq,0.28571797496058815,0.28885139671881144,-0.5325227198327052,0.1288578022791349,0.4223359386835188,0.48115460324566117,0.5577576265698214
Streams,TKN,XGB-PCA,fil,test_rsq,0.22100362519029035,0.2088203116624391,-0.2846383861532437,0.05114801812657095,0.26620441289790786,0.32090638444443387,0.6478797094578218
Streams,TKN,XGB-PCA,unf,test_rsq,0.14071615783147162,0.27739279778774595,-0.2567458742951729,-0.08775197484068648,0.10886566125429539,0.31591330873136675,0.645198160636099
Streams,ON,DL,comb,test_rsq,-0.178658264392942,0.4691846814204364,-1.3460997417790423,-0.26901324935662957,-0.044579030016202295,0.10206720499941044,0.5049289154264995
Streams,ON,DL,fil,test_rsq,-0.5276567840037747,0.7293067588533662,-2.7296529710865247,-0.948134219093363,-0.3519760339847654,-0.012258885551598271,0.3275153929036974
Streams,ON,DL,unf,test_rsq,-0.807971630275183,1.1302930295444245,-3.914747024693929,-1.3110277621383268,-0.543392863880088,0.13577879751309316,0.4089521609406091
Streams,ON,PLS,comb,test_rsq,-0.0787008111889519,0.5210598840366231,-1.890429972005077,-0.2046515606651441,0.017835617487988002,0.23966451319146623,0.4941376253656072
Streams,ON,PLS,fil,test_rsq,0.08685799655655131,0.3713165901933402,-0.9816193729116504,0.0335494004501205,0.12809848000973875,0.33119441329871785,0.6084250651405612
Streams,ON,PLS,unf,test_rsq,-0.31447937009482896,0.7455818783521933,-1.95956075740373,-0.6380913373801504,-0.045267900886561546,0.23870352289608882,0.5114756255255823
Streams,ON,RF-PCA,comb,test_rsq,0.06866442509889396,0.2792190384762022,-0.5475593887910397,-0.08785904746994275,0.05321693098724755,0.23485152909212298,0.6627172477359826
Streams,ON,RF-PCA,fil,test_rsq,0.08063470586870773,0.15890852429327626,-0.2216937811623913,-0.016978714381767176,0.0925987312475206,0.17182669544883009,0.3159627201142747
Streams,ON,RF-PCA,unf,test_rsq,-0.0892471257868,0.3915200754156591,-1.396104423815268,-0.21044258246219846,-0.0140117433952806,0.1607005250878593,0.4360025652898739
Streams,ON,XGB-PCA,comb,test_rsq,0.027797504785210043,0.40437862054115065,-0.9000963292638626,-0.17146850993775953,0.13444109118590558,0.2999899491304518,0.8006829095698744
Streams,ON,XGB-PCA,fil,test_rsq,0.0379352944305719,0.2651795720530287,-0.5889759360314977,-0.11335419486775469,0.026302980180806148,0.27278704824780137,0.4067915482848689
Streams,ON,XGB-PCA,unf,test_rsq,-0.3188389918831838,0.5700475820994302,-1.5175092331650633,-0.709162696541206,-0.12518920637633266,0.0944163990636471,0.4223693464281484
Streams,TN,DL,comb,test_rsq,0.7371050371406963,0.2801557368696578,-0.2096907168696127,0.785879417015453,0.8422527310752017,0.8667510186964174,0.9395396902549706
Streams,TN,DL,fil,test_rsq,0.6039916950284543,0.4127288957119963,-0.3695439679001837,0.6534351234875537,0.7901231050583752,0.8478149149814971,0.903902281151636
Streams,TN,DL,unf,test_rsq,0.005897942169501879,1.931719144919708,-7.862834272995293,0.23493662642381466,0.6030004484925197,0.7137463768327766,0.847717569561732
Streams,TN,PLS,comb,test_rsq,0.34364503850403183,1.5950657017151193,-6.3420442312647225,0.634803031611836,0.7748555632502944,0.8534443960301816,0.9186997658536408
Streams,TN,PLS,fil,test_rsq,0.5484015788594376,0.7360874040916711,-2.335876923140535,0.594339848543654,0.8135330504297165,0.8516340857051208,0.9211844607078602
Streams,TN,PLS,unf,test_rsq,0.47254512723386916,0.9280387437528065,-3.355429582014814,0.5352094833433767,0.7048853471623375,0.8013836399719229,0.9211369616656276
Streams,TN,RF-PCA,comb,test_rsq,0.49768252725476847,0.29856246946297926,-0.0474869906135622,0.3042434478983861,0.500567238900585,0.783863440314601,0.8929021271468548
Streams,TN,RF-PCA,fil,test_rsq,0.2735637062162861,0.7223715003855498,-2.416378341161083,0.24446339053851135,0.44586819088801144,0.6164221737495463,0.8549771021183428
Streams,TN,RF-PCA,unf,test_rsq,0.3755769486755379,0.6133013854972765,-1.7124760892894435,0.2503441718512613,0.5774672858720056,0.7410174477239767,0.8542532346512806
Streams,TN,XGB-PCA,comb,test_rsq,0.47419831898695525,0.4054279854230917,-0.709939817073364,0.2819432924314554,0.5362544879183011,0.7578298301296951,0.9315477814680536
Streams,TN,XGB-PCA,fil,test_rsq,0.13266646642745913,1.216293573921034,-4.772843704356968,0.1105316165870865,0.40135445901806177,0.6907294977556462,0.90568615343453
Streams,TN,XGB-PCA,unf,test_rsq,0.36652376593484615,0.6905173224876905,-1.9167864197227709,0.1563702442832769,0.6371768131621959,0.7845814459605305,0.9118067055623984
Streams,Phosphate-P,DL,comb,test_rsq,0.22721457062255182,0.13021030967047886,-0.0154553957459162,0.12884383559251103,0.22484406263326165,0.3159564911894385,0.4163127706969871
Streams,Phosphate-P,DL,fil,test_rsq,0.08761179715761892,0.262854190549686,-0.7901355937652867,0.02906068085671675,0.1380955413055056,0.2544410221027524,0.3734127394111189
Streams,Phosphate-P,DL,unf,test_rsq,0.2852439340531162,0.1745916685685791,-0.1090161983942461,0.24920873520761855,0.331831326656556,0.37921942071825415,0.4961707145817936
Streams,Phosphate-P,PLS,comb,test_rsq,-0.060534094029245866,0.16662877640946236,-0.3602408945483726,-0.15570895000156998,-0.0535721667871754,0.07310495783957988,0.2347006328779523
Streams,Phosphate-P,PLS,fil,test_rsq,-0.07514448592185408,0.19784508874249337,-0.5400869874439478,-0.17515848703001283,-0.028968089130550802,0.028973249917256826,0.207772997263106
Streams,Phosphate-P,PLS,unf,test_rsq,-0.048988579473500396,0.20334736084442848,-0.4160617893457661,-0.18051042983951504,-0.044448517254504896,0.10362202574658425,0.338227314697649
Streams,Phosphate-P,RF-PCA,comb,test_rsq,0.2377961063362609,0.09390463470638964,0.0517262950683879,0.19743733095359042,0.24830586384421582,0.29038184004248296,0.3891057628373938
Streams,Phosphate-P,RF-PCA,fil,test_rsq,0.1550843577691932,0.06948943245157548,0.055360522931846,0.10306699121418832,0.1363391755083635,0.2011775030165073,0.2749684074404745
Streams,Phosphate-P,RF-PCA,unf,test_rsq,0.22927335247994046,0.13978382366209297,-0.071568777190732,0.15850589858151132,0.24557588518180049,0.33095099168002445,0.4211004703258153
Streams,Phosphate-P,XGB-PCA,comb,test_rsq,0.20145459956183856,0.135900831209822,-0.1038396360939504,0.11995027593124857,0.2085931197753484,0.3106560710941526,0.4012486870375028
Streams,Phosphate-P,XGB-PCA,fil,test_rsq,0.15510258962881365,0.09630173732611555,-0.0818093690249286,0.09114515812679388,0.1641187867671137,0.21982873545355874,0.3030445003517755
Streams,Phosphate-P,XGB-PCA,unf,test_rsq,0.22438765344486003,0.13266494873763984,-0.0420019503297879,0.1411831058344442,0.26422251964743687,0.3239957499176409,0.432879867012781
Streams,TP,DL,comb,test_rsq,-0.0047618119323286955,0.41843143314179687,-1.1186382533800243,-0.2393725943951192,0.0915874250722544,0.22631725395460803,0.6355302870871694
Streams,TP,DL,fil,test_rsq,-0.08453507843688537,0.4322224854972258,-1.0906891774353815,-0.17746649486408902,0.060741049760518,0.20792442362377694,0.3723715108107195
Streams,TP,DL,unf,test_rsq,0.043092273197053374,0.3533248429826411,-0.6378688927597642,-0.11337960648307017,0.1127210169971107,0.3151211682504586,0.5592569622141565
Streams,TP,PLS,comb,test_rsq,-0.10035709775851617,0.21619764392958418,-0.6081183208369376,-0.18614584102778553,-0.12076823480207849,-0.0007892812544577979,0.2808526488134233
Streams,TP,PLS,fil,test_rsq,-0.311344538378054,0.5510321362503025,-2.43815174226006,-0.3635463169152324,-0.14810912550952465,-0.05465758342664662,0.1106052467119219
Streams,TP,PLS,unf,test_rsq,-0.16995968135289577,0.3923324649502155,-1.1536335303339684,-0.2085337530452568,-0.09043256639564684,0.06044120744990717,0.475796761481842
Streams,TP,RF-PCA,comb,test_rsq,0.17224189831613068,0.18438828374456073,-0.3158170012618515,0.07414580870252495,0.17655129782621215,0.31778020235064575,0.4775747989792722
Streams,TP,RF-PCA,fil,test_rsq,0.005840909977459668,0.1427809242534516,-0.2341191395968309,-0.07991609933885713,0.0186227301963528,0.10789508525546093,0.2506522145818174
Streams,TP,RF-PCA,unf,test_rsq,0.2030515427287512,0.16320891736873377,-0.1598878517832263,0.06794409501775692,0.2253947656131158,0.32179646437444365,0.432491379633487
Streams,TP,XGB-PCA,comb,test_rsq,0.10835364203809991,0.24187478989330535,-0.33375947809908,-0.0742391032186423,0.07231105815980385,0.30193172537754326,0.453656314841158
Streams,TP,XGB-PCA,fil,test_rsq,-0.08071988994996819,0.23314737304667507,-0.5464277628899128,-0.2442929888298828,-0.0550838374411205,0.09310210882729203,0.2885582080567362
Streams,TP,XGB-PCA,unf,test_rsq,0.13028456981249242,0.36400447517147394,-1.1801741825350396,0.06575601943322157,0.18975384059396175,0.3262596970906296,0.4908070086073755
Streams,OP,DL,comb,test_rsq,-0.7625462548084361,1.4591727155831924,-6.1203886657641045,-0.6180338955367652,-0.20444369630386655,-0.015840197932201202,0.1373686712368599
Streams,OP,DL,fil,test_rsq,-0.085242584069065,0.09499152676387164,-0.3717620757111854,-0.12263496054438752,-0.05930306879971055,-0.0121484255987736,-4.062869142451575e-06
Streams,OP,DL,unf,test_rsq,-0.5804078116864325,1.1857473777340777,-5.173678925097631,-0.37715235570242506,-0.16335301058895285,-0.046791460104137,-0.0004040917958805
Streams,OP,PLS,comb,test_rsq,-0.7907639234292458,1.5045099936572601,-6.5918501828857,-0.5711684097757865,-0.2563649480094745,-0.1876996500258934,0.018674434219267
Streams,OP,PLS,fil,test_rsq,-0.22688912514333737,0.25213738488654613,-0.9110300996536294,-0.3757744841931412,-0.16813533246319712,-0.08955473075257567,0.3077059272837223
Streams,OP,PLS,unf,test_rsq,-0.4332973778370479,0.7557117371295061,-2.732420779072995,-0.5864012532086906,-0.11221650707946246,-0.0156518213186975,0.3923141168160922
Streams,OP,RF-PCA,comb,test_rsq,-0.4923285954585075,0.8864029133809419,-2.926033880794366,-0.5332866615197188,-0.0820773918353362,0.044822209728104176,0.1248849109043691
Streams,OP,RF-PCA,fil,test_rsq,-0.0883237502788122,0.1188083975518253,-0.4247400139160373,-0.11569358755588505,-0.0603504613156029,-0.015558146996275325,0.0990739156737199
Streams,OP,RF-PCA,unf,test_rsq,-0.9116359887028654,2.2364764471442884,-9.2431411779331,-0.5898721546510475,-0.15110276656774163,0.00787031124621755,0.1602441111052561
Streams,OP,XGB-PCA,comb,test_rsq,-1.4466129372171883,1.7987284554208829,-6.18736764682156,-1.7776934544651843,-1.0590662828695168,-0.12415499352215277,0.2276868664235923
Streams,OP,XGB-PCA,fil,test_rsq,-0.29495997605351143,0.3963331908194185,-1.1813629702883026,-0.3467963691574668,-0.1723952205776666,-0.03039306674976025,0.1142848279197894
Streams,OP,XGB-PCA,unf,test_rsq,-2.8186877499566654,5.173455980045303,-18.44294441904275,-2.8600110621241535,-0.3360161866532205,-0.06535021301340123,0.1902340191952695
Hydroponics,Nitrate-N,DL,diluted,test_rsq,-2.382446248504326,4.824051557980815,-16.908767528627187,-1.4796311741506638,-0.8558301970803103,-0.30726876585533697,0.4315252079855505
Hydroponics,Nitrate-N,DL,undiluted,test_rsq,-4.555649207795054,13.840841789590943,-60.869101519344056,-0.7854758475945856,-0.29969979898115445,-0.0217721060026582,0.4016319725588321
Hydroponics,Nitrate-N,PLS,diluted,test_rsq,-0.7206920030602544,1.277926526857782,-4.50788670102917,-0.8913922075277341,-0.18544696876725797,0.0039661701794812,0.1526632018280375
Hydroponics,Nitrate-N,PLS,undiluted,test_rsq,-1.6206309689156029,5.332723485329964,-23.384576877693057,-0.31484803279017964,-0.11559215031768119,0.09049000359574311,0.2831483696516319
Hydroponics,Nitrate-N,RF-PCA,diluted,test_rsq,0.0064114878531702875,0.1969448515307339,-0.5033460428913707,-0.08732495859800393,0.05156280669857065,0.14715201498799532,0.2655650743756947
Hydroponics,Nitrate-N,RF-PCA,undiluted,test_rsq,0.05535280402328886,0.3071106110980042,-0.8394507046655695,-0.16878689305255648,0.1651491856558088,0.2564451314010539,0.5002493255941228
Hydroponics,Nitrate-N,XGB-PCA,diluted,test_rsq,-0.11842514478960778,0.30430191600892953,-0.914514281410766,-0.31202607483117495,-0.1141528496369673,0.12061846842875043,0.3213200866852004
Hydroponics,Nitrate-N,XGB-PCA,undiluted,test_rsq,-0.009493283785301619,0.27052888065028624,-0.5376313368157999,-0.17027739497259597,-0.004969294517543499,0.1432053237068175,0.4605059095030962
Hydroponics,Ammonium-N,DL,diluted,test_rsq,-1.1520485208015168,1.0259893237475803,-3.712620609997024,-1.8060886194552375,-0.7525094757943082,-0.34744172777885324,0.0827782499434119
Hydroponics,Ammonium-N,DL,undiluted,test_rsq,-0.07281280344211666,0.42171495667001596,-1.0740491877410752,-0.21379896123340814,0.07904989682306905,0.17912127275556258,0.480331076976962
Hydroponics,Ammonium-N,PLS,diluted,test_rsq,-0.43965292029803377,0.6925614264918133,-2.739677201138962,-0.5125007324804501,-0.11090460487483615,-0.06851805401418458,0.0076604857555897
