sample_type,species,model,perf_met,mean,std,min,25%,50%,75%,max
Hydroponics,Iron,DL,test_rsq,0.7012191965304624,0.38492008033969927,-0.4064183591130466,0.7661735207224237,0.8405679344252333,0.8874209381508644,0.9469009930169348
Hydroponics,Copper,PLS,test_rsq,0.28042173234913437,0.23637729898646712,-0.1089654906924084,0.046528777262406076,0.36555196636151643,0.48423776537989893,0.5676789793061445
Hydroponics,Copper,RF-PCA,test_rsq,0.3978605980249456,0.1212496051963783,0.12894466010457,0.3336553797356394,0.41343656188158195,0.4657536300632014,0.6602767563385701
Hydroponics,Copper,XGB-PCA,test_rsq,0.30846562841670333,0.2586189694611764,-0.5009461074676687,0.24005065920240748,0.37914039340779826,0.45012457500934827,0.6729436513929945
Hydroponics,Copper,DL,test_rsq,0.23693420617889957,0.31528446778135305,-0.7343317653380477,0.0604107204165418,0.32623857728517447,0.43315597914453974,0.625839049965089
Hydroponics,Molybdenum,PLS,test_rsq,0.16308958337129964,0.4077539816340351,-1.1195548468674792,0.032739745535724826,0.275251099331155,0.36515122292275165,0.6094958203423226
Hydroponics,Molybdenum,RF-PCA,test_rsq,0.0949503847660615,0.1686284181462916,-0.1592280990915227,-0.0277627022446615,0.06833758170037149,0.23110470791443988,0.3601208196101425
Hydroponics,Molybdenum,XGB-PCA,test_rsq,0.09317369879677104,0.23416200881762858,-0.2380288303044675,-0.0746455922186965,0.05703047448723955,0.23156529841107087,0.5321564225365625
Hydroponics,Molybdenum,DL,test_rsq,-0.07098182876710793,0.07581826827291863,-0.2644807525979686,-0.12326773376248168,-0.04116947183885885,-0.009545550519276426,-0.0004937670848437
Hydroponics,pH,PLS,test_rsq,-0.18939378792498004,0.29585070054487106,-0.7503169581506173,-0.39886068265047303,-0.2375584105810169,0.09804291039665702,0.2211355949759661
Hydroponics,pH,RF-PCA,test_rsq,0.09536584200946151,0.1497442116908748,-0.1391240642687228,-0.0092579903047231,0.11635972859254329,0.1802580574619997,0.3722653988183204
Hydroponics,pH,XGB-PCA,test_rsq,-0.060388399317706586,0.36250227190775575,-1.304684063057147,-0.1565277730032144,0.00821337496084725,0.16305147922765345,0.4384236791970574
Hydroponics,pH,DL,test_rsq,-0.9368623601451651,2.0959060377923446,-7.52187415626376,-0.4792051104434805,-0.21126458185139735,0.06446515486621865,0.3097862510975446
