OBJECTID,FID_LULC_s,LANDUSE_CO,LANDUSE_DE,LEVEL1_LAN,LEVEL1_L_1,LEVEL2_LAN,LEVEL2_L_1,LANDCOVER_,LANDCOVER1,WATER_MANA,LANDUSE_YE,FID_waters,Id,Name,Area,Area_sq_ft,Shape_Leng,Shape_Area
2118,17996,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,205.67822464000,2303.01617213000
2119,17997,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,396.44625432200,9071.06098755000
2120,17998,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,727.62447593000,18751.16830190000
2121,17999,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,223.53944511900,3322.46017732000
2122,18000,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,270.64131542600,5208.92655702000
2123,18001,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,271.00178573100,5093.30577224000
2124,18003,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,858.18698110000,13939.34369360000
2125,18004,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,277.52555775800,5255.49124509000
2126,18005,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,1099.66533481000,54649.45220420000
2127,18008,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,98.32124329980,121.78253004500
2128,18015,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,672.50226614600,14234.67817910000
2129,18016,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,461.71511066900,11307.58816690000
2130,18017,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,363.44035459400,5715.22462507000
2131,18018,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,364.84545420400,7967.96161332000
2132,18019,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,403.47095804900,7691.37501319000
2133,18020,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,607.05381180500,13665.13194410000
2134,18021,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,1003.03673509000,29987.03733860000
2135,18022,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,387.69618089800,11539.62775750000
2136,18023,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,244.23072298800,2199.80217905000
2137,18024,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,915.35731290700,16187.29940680000
2138,18025,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,2550.19516971000,84518.43796080000
2139,18026,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,272.12382419300,4579.53734615000
2140,18027,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,155.89388949300,1417.44432446000
2141,18028,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,216.59393210800,3283.86782362000
2142,18030,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,494.83897324500,10799.32167360000
2143,18031,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,240.50093838200,3459.74829060000
2144,18032,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,327.47732565900,8315.21082000000
2145,18034,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,630.04015528800,9009.62231420000
2146,18039,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,417.72414302400,10440.19502040000
2147,18040,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,751.22309195800,7517.40310199000
2148,18041,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,2044.32832075000,56856.26550180000
2149,18042,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,594.04445693800,24316.01232420000
2150,18043,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,357.92617217700,6695.03014636000
2151,18044,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,229.57684628100,3834.11360790000
2152,18045,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,1061.01905542000,26807.67325270000
2153,18046,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,180.66501808800,2448.49341591000
2154,18047,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,537.41147730500,14383.86004350000
2155,18049,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,990.78821721900,22378.78097970000
2156,18050,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,361.56027379500,8477.18216148000
2157,18051,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,750.72148293200,11668.50563460000
2158,18052,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,3074.75960412000,128348.97780700000
2159,18053,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,206.90090581400,2505.03446532000
2160,18057,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,365.10122337800,8653.68674548000
2161,18058,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,529.52568268200,6883.90575378000
2162,18060,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,368.35223709400,9781.46262201000
2163,18061,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,376.14836027700,6785.12035922000
2164,18062,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,247.38845261300,4665.21196918000
2165,18063,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,211.23398691700,3098.04266736000
2166,18064,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,232.80360820100,3935.94282814000
2167,18065,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,423.59962454400,6211.48414144000
2168,18066,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,340.07040349200,5568.53184611000
2169,18068,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,215.81254117600,3487.81680253000
2170,18070,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,749.01888941300,11087.76139950000
2171,18071,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,677.83541695500,18312.64421130000
2172,18072,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,442.43258892500,12687.59657460000
2173,18073,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,891.42231658300,12615.39204480000
2174,18074,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,1648.89182081000,66552.47394380000
2175,18081,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,704.40120843900,30668.49223560000
2176,18082,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,441.47823678200,9410.73957462000
2177,18086,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,418.58674875300,9201.75834555000
2178,18087,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,317.51685509700,3529.94073208000
2179,18101,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,1169.27413123000,35105.96216420000
2180,18110,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,819.18849950200,20552.57462800000
2181,18111,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,285.16551363200,5714.53967883000
2182,18127,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,676.39601077200,24864.40560779990
2183,18143,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,1183.41538980000,34657.81678730000
2184,18144,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,1525.23653641000,50894.86622730000
2185,18146,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,660.12450296500,19555.03480820000
2186,18148,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,774.08140535900,43151.15416190000
2187,18154,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,253.74305183400,3373.00021156000
2188,18156,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,737.54770161600,13401.99986920000
2189,18159,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,854.09604570000,22005.69128170000
2190,18165,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,1053.53674775000,35945.28215830000
2191,18166,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,930.95415284600,36940.98678870000
2192,18175,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,644.27679655500,9773.99489534000
2193,18176,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,1352.76247579000,32416.61861620000
2194,18181,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,1458.27385427000,42523.84825900000
2195,18198,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,1055.01388460000,11430.65520440000
2196,18199,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,1016.28490830000,20171.31794970000
2197,18206,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,2927.58210394000,76662.96368680000
2198,18208,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,830.41318598800,28913.85521430000
2199,18209,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,202.86686016100,2493.84674600000
2200,18210,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,731.08673459300,31046.97490560000
2201,18211,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,1261.73883541000,25002.33874850000
2202,18212,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,592.74760446500,16634.76699180000
2203,18215,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,453.12300884500,12228.06165020000
2204,18218,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,1751.50920591000,39559.47957370000
2205,18219,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,251.59223823200,4602.42948339000
2206,18220,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,950.43780095700,25157.19081780000
2207,18221,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,342.58537091000,6763.20822832000
2208,18222,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,1207.55330425000,14776.42868580000
2209,18227,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,608.60282470200,25012.39985550000
2210,18228,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,373.54385213000,10076.43149060000
2211,18229,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,3024.86609087000,98000.42545050000
2212,18230,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,596.44233153700,15030.69107720000
2213,18231,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,495.50047246100,5344.20609651000
2214,18235,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,1040.85680512000,10643.69824020000
2215,18236,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,635.37936244400,29480.95141850000
2216,18238,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,111.84557702400,733.34611034600
2217,18242,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,4244.44794340000,221432.85042600000
2218,18250,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,596.44978872200,25836.09691790000
2219,18253,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,565.10582056900,5245.38558535000
2220,18254,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,424.47815530100,12711.11550320000
2221,18258,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,43.74749716780,60.36228074070
2222,18259,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,206.60075161600,2829.06047767000
2223,18263,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,1017.62915105000,17660.10752920000
2224,18265,6250,6250: Hydric Pine Flatwoods,6000,Wetlands,6200,Wetland Coniferous Forests,6250,6250: Hydric Pine Flatwoods,SR,2019-2020,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,638.54875196400,7996.81029689000
