perf_met,model,sp1,sp2,meandiff,pvalue,reject
test_rsq,XGB-PCA,Nitrate-N,TKN,1.722810298467511,0.001,True
test_rsq,XGB-PCA,Nitrate-N,TN,0.8339145434680644,0.001,True
test_rsq,XGB-PCA,Nitrate-N,TP,1.4933669523988238,0.001,True
test_rsq,XGB-PCA,ON,OP,0.29377626425760794,0.23323111083035863,False
test_rsq,XGB-PCA,ON,Phosphate-P,-0.43868672123579366,0.008914779659546679,True
test_rsq,XGB-PCA,ON,TKN,-0.2935231309092289,0.234201780779711,False
test_rsq,XGB-PCA,ON,TN,-1.1824188859086755,0.001,True
test_rsq,XGB-PCA,ON,TP,-0.5229664769779162,0.001,True
test_rsq,XGB-PCA,OP,Phosphate-P,-0.7324629854934016,0.001,True
test_rsq,XGB-PCA,OP,TKN,-0.5872993951668368,0.001,True
test_rsq,XGB-PCA,OP,TN,-1.4761951501662836,0.001,True
test_rsq,XGB-PCA,OP,TP,-0.8167427412355242,0.001,True
test_rsq,XGB-PCA,Phosphate-P,TKN,0.14516359032656478,0.9,False
test_rsq,XGB-PCA,Phosphate-P,TN,-0.7437321646728818,0.001,True
test_rsq,XGB-PCA,Phosphate-P,TP,-0.08427975574212254,0.9,False
test_rsq,XGB-PCA,TKN,TN,-0.8888957549994466,0.001,True
test_rsq,XGB-PCA,TKN,TP,-0.22944334606868733,0.545426100648922,False
test_rsq,XGB-PCA,TN,TP,0.6594524089307593,0.001,True
