perf_met,model,sp1,sp2,meandiff,pvalue,reject
test_rmse,DL,Iron,Zinc,0.22080786313442036,0.7729423629133358,False
test_rmse,DL,Iron,pH,0.7122685336585965,0.001,True
test_rmse,DL,Magnesium,Manganese,-2.979936157659314,0.001,True
test_rmse,DL,Magnesium,Molybdenum,-5.467163619880997,0.001,True
test_rmse,DL,Magnesium,Nitrate-N,2.004226323937475,0.001,True
test_rmse,DL,Magnesium,Phosphorus,1.0476940858993797,0.001,True
test_rmse,DL,Magnesium,Potassium,1.8811194298319778,0.001,True
test_rmse,DL,Magnesium,Sulfate,1.4070757125140567,0.001,True
test_rmse,DL,Magnesium,Zinc,-3.108270314933817,0.001,True
test_rmse,DL,Magnesium,pH,-2.6168096444096407,0.001,True
test_rmse,DL,Manganese,Molybdenum,-2.487227462221684,0.001,True
test_rmse,DL,Manganese,Nitrate-N,4.984162481596789,0.001,True
test_rmse,DL,Manganese,Phosphorus,4.0276302435586935,0.001,True
test_rmse,DL,Manganese,Potassium,4.8610555874912915,0.001,True
test_rmse,DL,Manganese,Sulfate,4.387011870173371,0.001,True
test_rmse,DL,Manganese,Zinc,-0.12833415727450292,0.9,False
test_rmse,DL,Manganese,pH,0.36312651324967327,0.08692045163244244,False
test_rmse,DL,Molybdenum,Nitrate-N,7.4713899438184725,0.001,True
test_rmse,DL,Molybdenum,Phosphorus,6.514857705780377,0.001,True
test_rmse,DL,Molybdenum,Potassium,7.348283049712975,0.001,True
test_rmse,DL,Molybdenum,Sulfate,6.874239332395055,0.001,True
test_rmse,DL,Molybdenum,Zinc,2.3588933049471805,0.001,True
test_rmse,DL,Molybdenum,pH,2.850353975471357,0.001,True
test_rmse,DL,Nitrate-N,Phosphorus,-0.9565322380380952,0.001,True
test_rmse,DL,Nitrate-N,Potassium,-0.12310689410549713,0.9,False
test_rmse,DL,Nitrate-N,Sulfate,-0.5971506114234182,0.001,True
test_rmse,DL,Nitrate-N,Zinc,-5.112496638871292,0.001,True
test_rmse,DL,Nitrate-N,pH,-4.621035968347115,0.001,True
test_rmse,DL,Phosphorus,Potassium,0.833425343932598,0.001,True
test_rmse,DL,Phosphorus,Sulfate,0.359381626614677,0.09443720831422087,False
test_rmse,DL,Phosphorus,Zinc,-4.155964400833197,0.001,True
test_rmse,DL,Phosphorus,pH,-3.66450373030902,0.001,True
test_rmse,DL,Potassium,Sulfate,-0.47404371731792105,0.0031891841475540916,True
test_rmse,DL,Potassium,Zinc,-4.989389744765795,0.001,True
test_rmse,DL,Potassium,pH,-4.497929074241618,0.001,True
test_rmse,DL,Sulfate,Zinc,-4.515346027447873,0.001,True
test_rmse,DL,Sulfate,pH,-4.023885356923698,0.001,True
test_rmse,DL,Zinc,pH,0.4914606705241762,0.0017290507457188298,True
test_rmse,PLS,Ammonium-N,Boron,-3.625979353594103,0.001,True
test_rmse,PLS,Ammonium-N,Calcium,1.4781909690835828,0.001,True
test_rmse,PLS,Ammonium-N,Copper,-3.432332524490761,0.001,True
test_rmse,PLS,Ammonium-N,Iron,-2.7897890666411707,0.001,True
test_rmse,PLS,Ammonium-N,Magnesium,0.2247498933812242,0.2890421842913543,False
test_rmse,PLS,Ammonium-N,Manganese,-2.6919776230000183,0.001,True
test_rmse,PLS,Ammonium-N,Molybdenum,-5.180478811818183,0.001,True
test_rmse,PLS,Ammonium-N,Nitrate-N,2.317906676585571,0.001,True
test_rmse,PLS,Ammonium-N,Phosphorus,1.299140986057453,0.001,True
test_rmse,PLS,Ammonium-N,Potassium,2.1525269077587375,0.001,True
test_rmse,PLS,Ammonium-N,Sulfate,1.6829772507511525,0.001,True
test_rmse,PLS,Ammonium-N,Zinc,-2.789546194951477,0.001,True
test_rmse,PLS,Ammonium-N,pH,-2.264219532291703,0.001,True
test_rmse,PLS,Boron,Calcium,5.104170322677685,0.001,True
test_rmse,PLS,Boron,Copper,0.19364682910334174,0.5353667853976602,False
test_rmse,PLS,Boron,Iron,0.8361902869529323,0.001,True
test_rmse,PLS,Boron,Magnesium,3.850729246975327,0.001,True
test_rmse,PLS,Boron,Manganese,0.9340017305940849,0.001,True
test_rmse,PLS,Boron,Molybdenum,-1.5544994582240808,0.001,True
test_rmse,PLS,Boron,Nitrate-N,5.943886030179674,0.001,True
test_rmse,PLS,Boron,Phosphorus,4.925120339651556,0.001,True
test_rmse,PLS,Boron,Potassium,5.77850626135284,0.001,True
test_rmse,PLS,Boron,Sulfate,5.308956604345255,0.001,True
test_rmse,PLS,Boron,Zinc,0.8364331586426259,0.001,True
test_rmse,PLS,Boron,pH,1.3617598213023998,0.001,True
test_rmse,PLS,Calcium,Copper,-4.910523493574344,0.001,True
test_rmse,PLS,Calcium,Iron,-4.2679800357247535,0.001,True
test_rmse,PLS,Calcium,Magnesium,-1.2534410757023586,0.001,True
test_rmse,PLS,Calcium,Manganese,-4.170168592083601,0.001,True
test_rmse,PLS,Calcium,Molybdenum,-6.658669780901766,0.001,True
test_rmse,PLS,Calcium,Nitrate-N,0.8397157075019881,0.001,True
test_rmse,PLS,Calcium,Phosphorus,-0.17904998302612984,0.6455495060410867,False
test_rmse,PLS,Calcium,Potassium,0.6743359386751546,0.001,True
test_rmse,PLS,Calcium,Sulfate,0.20478628166756963,0.4483182954314623,False
test_rmse,PLS,Calcium,Zinc,-4.26773716403506,0.001,True
test_rmse,PLS,Calcium,pH,-3.7424105013752857,0.001,True
test_rmse,PLS,Copper,Iron,0.6425434578495905,0.001,True
test_rmse,PLS,Copper,Magnesium,3.6570824178719854,0.001,True
test_rmse,PLS,Copper,Manganese,0.7403549014907431,0.001,True
test_rmse,PLS,Copper,Molybdenum,-1.7481462873274225,0.001,True
test_rmse,PLS,Copper,Nitrate-N,5.750239201076332,0.001,True
test_rmse,PLS,Copper,Phosphorus,4.731473510548215,0.001,True
test_rmse,PLS,Copper,Potassium,5.584859432249498,0.001,True
test_rmse,PLS,Copper,Sulfate,5.115309775241913,0.001,True
test_rmse,PLS,Copper,Zinc,0.6427863295392842,0.001,True
test_rmse,PLS,Copper,pH,1.168112992199058,0.001,True
test_rmse,PLS,Iron,Magnesium,3.014538960022395,0.001,True
test_rmse,PLS,Iron,Manganese,0.09781144364115257,0.9,False
test_rmse,PLS,Iron,Molybdenum,-2.390689745177013,0.001,True
test_rmse,PLS,Iron,Nitrate-N,5.107695743226742,0.001,True
test_rmse,PLS,Iron,Phosphorus,4.088930052698624,0.001,True
test_rmse,PLS,Iron,Potassium,4.942315974399908,0.001,True
test_rmse,PLS,Iron,Sulfate,4.472766317392323,0.001,True
test_rmse,PLS,Iron,Zinc,0.0002428716896936134,0.9,False
test_rmse,PLS,Iron,pH,0.5255695343494675,0.001,True
test_rmse,PLS,Magnesium,Manganese,-2.9167275163812425,0.001,True
test_rmse,PLS,Magnesium,Molybdenum,-5.4052287051994075,0.001,True
test_rmse,PLS,Magnesium,Nitrate-N,2.0931567832043467,0.001,True
test_rmse,PLS,Magnesium,Phosphorus,1.0743910926762288,0.001,True
test_rmse,PLS,Magnesium,Potassium,1.9277770143775133,0.001,True
test_rmse,PLS,Magnesium,Sulfate,1.4582273573699283,0.001,True
test_rmse,PLS,Magnesium,Zinc,-3.014296088332701,0.001,True
test_rmse,PLS,Magnesium,pH,-2.488969425672927,0.001,True
test_rmse,PLS,Manganese,Molybdenum,-2.488501188818166,0.001,True
test_rmse,PLS,Manganese,Nitrate-N,5.009884299585589,0.001,True
test_rmse,PLS,Manganese,Phosphorus,3.9911186090574713,0.001,True
test_rmse,PLS,Manganese,Potassium,4.844504530758756,0.001,True
test_rmse,PLS,Manganese,Sulfate,4.374954873751171,0.001,True
test_rmse,PLS,Manganese,Zinc,-0.09756857195145896,0.9,False
test_rmse,PLS,Manganese,pH,0.42775809070831494,0.001,True
test_rmse,PLS,Molybdenum,Nitrate-N,7.498385488403755,0.001,True
test_rmse,PLS,Molybdenum,Phosphorus,6.479619797875637,0.001,True
test_rmse,PLS,Molybdenum,Potassium,7.333005719576921,0.001,True
test_rmse,PLS,Molybdenum,Sulfate,6.863456062569336,0.001,True
test_rmse,PLS,Molybdenum,Zinc,2.3909326168667064,0.001,True
test_rmse,PLS,Molybdenum,pH,2.9162592795264803,0.001,True
test_rmse,PLS,Nitrate-N,Phosphorus,-1.018765690528118,0.001,True
test_rmse,PLS,Nitrate-N,Potassium,-0.16537976882683347,0.7487412634566739,False
test_rmse,PLS,Nitrate-N,Sulfate,-0.6349294258344185,0.001,True
test_rmse,PLS,Nitrate-N,Zinc,-5.107452871537048,0.001,True
test_rmse,PLS,Nitrate-N,pH,-4.582126208877274,0.001,True
test_rmse,PLS,Phosphorus,Potassium,0.8533859217012845,0.001,True
test_rmse,PLS,Phosphorus,Sulfate,0.38383626469369947,0.001,True
test_rmse,PLS,Phosphorus,Zinc,-4.08868718100893,0.001,True
test_rmse,PLS,Phosphorus,pH,-3.563360518349156,0.001,True
test_rmse,PLS,Potassium,Sulfate,-0.469549657007585,0.001,True
test_rmse,PLS,Potassium,Zinc,-4.942073102710214,0.001,True
test_rmse,PLS,Potassium,pH,-4.41674644005044,0.001,True
test_rmse,PLS,Sulfate,Zinc,-4.472523445702629,0.001,True
test_rmse,PLS,Sulfate,pH,-3.9471967830428554,0.001,True
test_rmse,PLS,Zinc,pH,0.5253266626597739,0.001,True
test_rmse,RF-PCA,Ammonium-N,Boron,-3.620276881312641,0.001,True
test_rmse,RF-PCA,Ammonium-N,Calcium,1.5385634658530591,0.001,True
test_rmse,RF-PCA,Ammonium-N,Copper,-3.5317970375762133,0.001,True
test_rmse,RF-PCA,Ammonium-N,Iron,-2.75154229693407,0.001,True
test_rmse,RF-PCA,Ammonium-N,Magnesium,0.4711529774874146,0.001,True
test_rmse,RF-PCA,Ammonium-N,Manganese,-2.7420451413189206,0.001,True
test_rmse,RF-PCA,Ammonium-N,Molybdenum,-4.855263790566354,0.001,True
test_rmse,RF-PCA,Ammonium-N,Nitrate-N,2.0718096818969145,0.001,True
test_rmse,RF-PCA,Ammonium-N,Phosphorus,1.2446355469785244,0.001,True
test_rmse,RF-PCA,Ammonium-N,Potassium,2.2961200978341307,0.001,True
test_rmse,RF-PCA,Ammonium-N,Sulfate,1.9084966688596214,0.001,True
test_rmse,RF-PCA,Ammonium-N,Zinc,-2.906879156634159,0.001,True
test_rmse,RF-PCA,Ammonium-N,pH,-2.418521013909771,0.001,True
test_rmse,RF-PCA,Boron,Calcium,5.1588403471657,0.001,True
test_rmse,RF-PCA,Boron,Copper,0.08847984373642781,0.9,False
test_rmse,RF-PCA,Boron,Iron,0.8687345843785712,0.001,True
test_rmse,RF-PCA,Boron,Magnesium,4.091429858800056,0.001,True
test_rmse,RF-PCA,Boron,Manganese,0.8782317399937205,0.001,True
test_rmse,RF-PCA,Boron,Molybdenum,-1.2349869092537125,0.001,True
test_rmse,RF-PCA,Boron,Nitrate-N,5.692086563209555,0.001,True
test_rmse,RF-PCA,Boron,Phosphorus,4.8649124282911655,0.001,True
test_rmse,RF-PCA,Boron,Potassium,5.916396979146771,0.001,True
test_rmse,RF-PCA,Boron,Sulfate,5.528773550172263,0.001,True
test_rmse,RF-PCA,Boron,Zinc,0.7133977246784822,0.001,True
test_rmse,RF-PCA,Boron,pH,1.2017558674028703,0.001,True
test_rmse,RF-PCA,Calcium,Copper,-5.0703605034292725,0.001,True
test_rmse,RF-PCA,Calcium,Iron,-4.290105762787129,0.001,True
test_rmse,RF-PCA,Calcium,Magnesium,-1.0674104883656446,0.001,True
test_rmse,RF-PCA,Calcium,Manganese,-4.280608607171979,0.001,True
test_rmse,RF-PCA,Calcium,Molybdenum,-6.393827256419413,0.001,True
test_rmse,RF-PCA,Calcium,Nitrate-N,0.5332462160438554,0.001,True
test_rmse,RF-PCA,Calcium,Phosphorus,-0.29392791887453473,0.02580199084708157,True
test_rmse,RF-PCA,Calcium,Potassium,0.7575566319810716,0.001,True
test_rmse,RF-PCA,Calcium,Sulfate,0.3699332030065623,0.001,True
