"comparison","p","comp1","comp2","sp1","sp2","mod1","mod2"
"Copper_DL - Iron_XGB-PCA",0.0545930025274674,"Copper_DL","Iron_XGB-PCA","Copper","Iron","DL","XGB-PCA"
"Copper_PLS - Iron_XGB-PCA",0.0472372595567119,"Copper_PLS","Iron_XGB-PCA","Copper","Iron","PLS","XGB-PCA"
"Copper_RF-PCA - Iron_XGB-PCA",0.0347628765057175,"Copper_RF-PCA","Iron_XGB-PCA","Copper","Iron","RF-PCA","XGB-PCA"
"Copper_XGB-PCA - Iron_XGB-PCA",0.0451553835591055,"Copper_XGB-PCA","Iron_XGB-PCA","Copper","Iron","XGB-PCA","XGB-PCA"
"Iron_DL - Iron_XGB-PCA",0.364455970795767,"Iron_DL","Iron_XGB-PCA","Iron","Iron","DL","XGB-PCA"
"Iron_PLS - Iron_XGB-PCA",0.446919617593374,"Iron_PLS","Iron_XGB-PCA","Iron","Iron","PLS","XGB-PCA"
"Iron_RF-PCA - Iron_XGB-PCA",0.410664971035885,"Iron_RF-PCA","Iron_XGB-PCA","Iron","Iron","RF-PCA","XGB-PCA"
"Ammonium-N_DL - Magnesium_DL",0.252153655444228,"Ammonium-N_DL","Magnesium_DL","Ammonium-N","Magnesium","DL","DL"
"Ammonium-N_PLS - Magnesium_DL",0.226378314141729,"Ammonium-N_PLS","Magnesium_DL","Ammonium-N","Magnesium","PLS","DL"
"Ammonium-N_RF-PCA - Magnesium_DL",0.243495756924427,"Ammonium-N_RF-PCA","Magnesium_DL","Ammonium-N","Magnesium","RF-PCA","DL"
"Ammonium-N_XGB-PCA - Magnesium_DL",0.276611173737085,"Ammonium-N_XGB-PCA","Magnesium_DL","Ammonium-N","Magnesium","XGB-PCA","DL"
"Boron_DL - Magnesium_DL",4.42617715449315e-07,"Boron_DL","Magnesium_DL","Boron","Magnesium","DL","DL"
"Boron_PLS - Magnesium_DL",1.00134544135387e-07,"Boron_PLS","Magnesium_DL","Boron","Magnesium","PLS","DL"
"Boron_RF-PCA - Magnesium_DL",1.33882557189024e-07,"Boron_RF-PCA","Magnesium_DL","Boron","Magnesium","RF-PCA","DL"
"Boron_XGB-PCA - Magnesium_DL",5.52183007415578e-07,"Boron_XGB-PCA","Magnesium_DL","Boron","Magnesium","XGB-PCA","DL"
"Calcium_DL - Magnesium_DL",0.0494453220010494,"Calcium_DL","Magnesium_DL","Calcium","Magnesium","DL","DL"
"Calcium_PLS - Magnesium_DL",0.091023606821387,"Calcium_PLS","Magnesium_DL","Calcium","Magnesium","PLS","DL"
"Calcium_RF-PCA - Magnesium_DL",0.0535202640314514,"Calcium_RF-PCA","Magnesium_DL","Calcium","Magnesium","RF-PCA","DL"
"Calcium_XGB-PCA - Magnesium_DL",0.089591168675188,"Calcium_XGB-PCA","Magnesium_DL","Calcium","Magnesium","XGB-PCA","DL"
"Copper_DL - Magnesium_DL",3.85720155887708e-07,"Copper_DL","Magnesium_DL","Copper","Magnesium","DL","DL"
"Copper_PLS - Magnesium_DL",2.68152299227362e-07,"Copper_PLS","Magnesium_DL","Copper","Magnesium","PLS","DL"
"Copper_RF-PCA - Magnesium_DL",1.26421724781485e-07,"Copper_RF-PCA","Magnesium_DL","Copper","Magnesium","RF-PCA","DL"
"Copper_XGB-PCA - Magnesium_DL",2.39729764372477e-07,"Copper_XGB-PCA","Magnesium_DL","Copper","Magnesium","XGB-PCA","DL"
"Iron_DL - Magnesium_DL",0.000113381860819105,"Iron_DL","Magnesium_DL","Iron","Magnesium","DL","DL"
"Iron_PLS - Magnesium_DL",0.000670292694716325,"Iron_PLS","Magnesium_DL","Iron","Magnesium","PLS","DL"
"Iron_RF-PCA - Magnesium_DL",0.000920473426083776,"Iron_RF-PCA","Magnesium_DL","Iron","Magnesium","RF-PCA","DL"
"Iron_XGB-PCA - Magnesium_DL",0.000417995864907131,"Iron_XGB-PCA","Magnesium_DL","Iron","Magnesium","XGB-PCA","DL"
"Ammonium-N_DL - Magnesium_PLS",0.356224075362401,"Ammonium-N_DL","Magnesium_PLS","Ammonium-N","Magnesium","DL","PLS"
"Ammonium-N_PLS - Magnesium_PLS",0.325753540807659,"Ammonium-N_PLS","Magnesium_PLS","Ammonium-N","Magnesium","PLS","PLS"
"Ammonium-N_RF-PCA - Magnesium_PLS",0.346073149340046,"Ammonium-N_RF-PCA","Magnesium_PLS","Ammonium-N","Magnesium","RF-PCA","PLS"
"Ammonium-N_XGB-PCA - Magnesium_PLS",0.384462736630553,"Ammonium-N_XGB-PCA","Magnesium_PLS","Ammonium-N","Magnesium","XGB-PCA","PLS"
"Boron_DL - Magnesium_PLS",1.95213466431012e-06,"Boron_DL","Magnesium_PLS","Boron","Magnesium","DL","PLS"
"Boron_PLS - Magnesium_PLS",4.79354255102529e-07,"Boron_PLS","Magnesium_PLS","Boron","Magnesium","PLS","PLS"
"Boron_RF-PCA - Magnesium_PLS",6.30922655862227e-07,"Boron_RF-PCA","Magnesium_PLS","Boron","Magnesium","RF-PCA","PLS"
"Boron_XGB-PCA - Magnesium_PLS",2.40499025070105e-06,"Boron_XGB-PCA","Magnesium_PLS","Boron","Magnesium","XGB-PCA","PLS"
"Calcium_DL - Magnesium_PLS",0.0256230344689623,"Calcium_DL","Magnesium_PLS","Calcium","Magnesium","DL","PLS"
"Calcium_PLS - Magnesium_PLS",0.0511676678211737,"Calcium_PLS","Magnesium_PLS","Calcium","Magnesium","PLS","PLS"
"Calcium_RF-PCA - Magnesium_PLS",0.0280153566665184,"Calcium_RF-PCA","Magnesium_PLS","Calcium","Magnesium","RF-PCA","PLS"
"Calcium_XGB-PCA - Magnesium_PLS",0.0502499839978916,"Calcium_XGB-PCA","Magnesium_PLS","Calcium","Magnesium","XGB-PCA","PLS"
"Copper_DL - Magnesium_PLS",1.71444365891994e-06,"Copper_DL","Magnesium_PLS","Copper","Magnesium","DL","PLS"
"Copper_PLS - Magnesium_PLS",1.21635602618364e-06,"Copper_PLS","Magnesium_PLS","Copper","Magnesium","PLS","PLS"
"Copper_RF-PCA - Magnesium_PLS",5.97620279942683e-07,"Copper_RF-PCA","Magnesium_PLS","Copper","Magnesium","RF-PCA","PLS"
"Copper_XGB-PCA - Magnesium_PLS",1.09420873555193e-06,"Copper_XGB-PCA","Magnesium_PLS","Copper","Magnesium","XGB-PCA","PLS"
"Iron_DL - Magnesium_PLS",0.000352008236572223,"Iron_DL","Magnesium_PLS","Iron","Magnesium","DL","PLS"
"Iron_PLS - Magnesium_PLS",0.00181880491319609,"Iron_PLS","Magnesium_PLS","Iron","Magnesium","PLS","PLS"
"Iron_RF-PCA - Magnesium_PLS",0.00243429558402267,"Iron_RF-PCA","Magnesium_PLS","Iron","Magnesium","RF-PCA","PLS"
"Iron_XGB-PCA - Magnesium_PLS",0.00117725939192244,"Iron_XGB-PCA","Magnesium_PLS","Iron","Magnesium","XGB-PCA","PLS"
"Magnesium_DL - Magnesium_PLS",0.382409849160914,"Magnesium_DL","Magnesium_PLS","Magnesium","Magnesium","DL","PLS"
"Ammonium-N_DL - Magnesium_RF-PCA",0.219235006034653,"Ammonium-N_DL","Magnesium_RF-PCA","Ammonium-N","Magnesium","DL","RF-PCA"
"Ammonium-N_PLS - Magnesium_RF-PCA",0.195479698602494,"Ammonium-N_PLS","Magnesium_RF-PCA","Ammonium-N","Magnesium","PLS","RF-PCA"
"Ammonium-N_RF-PCA - Magnesium_RF-PCA",0.211232134522877,"Ammonium-N_RF-PCA","Magnesium_RF-PCA","Ammonium-N","Magnesium","RF-PCA","RF-PCA"
"Ammonium-N_XGB-PCA - Magnesium_RF-PCA",0.241966778831851,"Ammonium-N_XGB-PCA","Magnesium_RF-PCA","Ammonium-N","Magnesium","XGB-PCA","RF-PCA"
"Boron_DL - Magnesium_RF-PCA",2.54851760254649e-07,"Boron_DL","Magnesium_RF-PCA","Boron","Magnesium","DL","RF-PCA"
"Boron_PLS - Magnesium_RF-PCA",5.59857370943963e-08,"Boron_PLS","Magnesium_RF-PCA","Boron","Magnesium","PLS","RF-PCA"
"Boron_RF-PCA - Magnesium_RF-PCA",7.52771964914361e-08,"Boron_RF-PCA","Magnesium_RF-PCA","Boron","Magnesium","RF-PCA","RF-PCA"
"Boron_XGB-PCA - Magnesium_RF-PCA",3.19372270098343e-07,"Boron_XGB-PCA","Magnesium_RF-PCA","Boron","Magnesium","XGB-PCA","RF-PCA"
"Calcium_DL - Magnesium_RF-PCA",0.0613906214487301,"Calcium_DL","Magnesium_RF-PCA","Calcium","Magnesium","DL","RF-PCA"
"Calcium_PLS - Magnesium_RF-PCA",0.109831151327598,"Calcium_PLS","Magnesium_RF-PCA","Calcium","Magnesium","PLS","RF-PCA"
"Calcium_RF-PCA - Magnesium_RF-PCA",0.0662150917589684,"Calcium_RF-PCA","Magnesium_RF-PCA","Calcium","Magnesium","RF-PCA","RF-PCA"
"Calcium_XGB-PCA - Magnesium_RF-PCA",0.108187408283232,"Calcium_XGB-PCA","Magnesium_RF-PCA","Calcium","Magnesium","XGB-PCA","RF-PCA"
"Copper_DL - Magnesium_RF-PCA",2.21473795905394e-07,"Copper_DL","Magnesium_RF-PCA","Copper","Magnesium","DL","RF-PCA"
"Copper_PLS - Magnesium_RF-PCA",1.52849805243393e-07,"Copper_PLS","Magnesium_RF-PCA","Copper","Magnesium","PLS","RF-PCA"
"Copper_RF-PCA - Magnesium_RF-PCA",7.10029625595017e-08,"Copper_RF-PCA","Magnesium_RF-PCA","Copper","Magnesium","RF-PCA","RF-PCA"
"Copper_XGB-PCA - Magnesium_RF-PCA",1.36344382496172e-07,"Copper_XGB-PCA","Magnesium_RF-PCA","Copper","Magnesium","XGB-PCA","RF-PCA"
"Iron_DL - Magnesium_RF-PCA",7.40543142068529e-05,"Iron_DL","Magnesium_RF-PCA","Iron","Magnesium","DL","RF-PCA"
"Iron_PLS - Magnesium_RF-PCA",0.000459531344207857,"Iron_PLS","Magnesium_RF-PCA","Iron","Magnesium","PLS","RF-PCA"
"Iron_RF-PCA - Magnesium_RF-PCA",0.000636914651148632,"Iron_RF-PCA","Magnesium_RF-PCA","Iron","Magnesium","RF-PCA","RF-PCA"
"Iron_XGB-PCA - Magnesium_RF-PCA",0.000282747116412444,"Iron_XGB-PCA","Magnesium_RF-PCA","Iron","Magnesium","XGB-PCA","RF-PCA"
"Magnesium_DL - Magnesium_RF-PCA",0.457374045298102,"Magnesium_DL","Magnesium_RF-PCA","Magnesium","Magnesium","DL","RF-PCA"
"Magnesium_PLS - Magnesium_RF-PCA",0.342294420536488,"Magnesium_PLS","Magnesium_RF-PCA","Magnesium","Magnesium","PLS","RF-PCA"
"Ammonium-N_DL - Magnesium_XGB-PCA",0.272861555524281,"Ammonium-N_DL","Magnesium_XGB-PCA","Ammonium-N","Magnesium","DL","XGB-PCA"
"Ammonium-N_PLS - Magnesium_XGB-PCA",0.24595293823118,"Ammonium-N_PLS","Magnesium_XGB-PCA","Ammonium-N","Magnesium","PLS","XGB-PCA"
"Ammonium-N_RF-PCA - Magnesium_XGB-PCA",0.263838780431635,"Ammonium-N_RF-PCA","Magnesium_XGB-PCA","Ammonium-N","Magnesium","RF-PCA","XGB-PCA"
"Ammonium-N_XGB-PCA - Magnesium_XGB-PCA",0.298266818865361,"Ammonium-N_XGB-PCA","Magnesium_XGB-PCA","Ammonium-N","Magnesium","XGB-PCA","XGB-PCA"
"Boron_DL - Magnesium_XGB-PCA",6.11034321899162e-07,"Boron_DL","Magnesium_XGB-PCA","Boron","Magnesium","DL","XGB-PCA"
"Boron_PLS - Magnesium_XGB-PCA",1.40666719988883e-07,"Boron_PLS","Magnesium_XGB-PCA","Boron","Magnesium","PLS","XGB-PCA"
"Boron_RF-PCA - Magnesium_XGB-PCA",1.87447978814722e-07,"Boron_RF-PCA","Magnesium_XGB-PCA","Boron","Magnesium","RF-PCA","XGB-PCA"
"Boron_XGB-PCA - Magnesium_XGB-PCA",7.60256803544594e-07,"Boron_XGB-PCA","Magnesium_XGB-PCA","Boron","Magnesium","XGB-PCA","XGB-PCA"
"Calcium_DL - Magnesium_XGB-PCA",0.0432825203789945,"Calcium_DL","Magnesium_XGB-PCA","Calcium","Magnesium","DL","XGB-PCA"
"Calcium_PLS - Magnesium_XGB-PCA",0.0810528258207988,"Calcium_PLS","Magnesium_XGB-PCA","Calcium","Magnesium","PLS","XGB-PCA"
"Calcium_RF-PCA - Magnesium_XGB-PCA",0.0469489174133958,"Calcium_RF-PCA","Magnesium_XGB-PCA","Calcium","Magnesium","RF-PCA","XGB-PCA"
"Calcium_XGB-PCA - Magnesium_XGB-PCA",0.07973987336276,"Calcium_XGB-PCA","Magnesium_XGB-PCA","Calcium","Magnesium","XGB-PCA","XGB-PCA"
"Copper_DL - Magnesium_XGB-PCA",5.33366841740035e-07,"Copper_DL","Magnesium_XGB-PCA","Copper","Magnesium","DL","XGB-PCA"
"Copper_PLS - Magnesium_XGB-PCA",3.72402982760408e-07,"Copper_PLS","Magnesium_XGB-PCA","Copper","Magnesium","PLS","XGB-PCA"
"Copper_RF-PCA - Magnesium_XGB-PCA",1.77119317185756e-07,"Copper_RF-PCA","Magnesium_XGB-PCA","Copper","Magnesium","RF-PCA","XGB-PCA"
"Copper_XGB-PCA - Magnesium_XGB-PCA",3.33370910642562e-07,"Copper_XGB-PCA","Magnesium_XGB-PCA","Copper","Magnesium","XGB-PCA","XGB-PCA"
"Iron_DL - Magnesium_XGB-PCA",0.000145253404792416,"Iron_DL","Magnesium_XGB-PCA","Iron","Magnesium","DL","XGB-PCA"
"Iron_PLS - Magnesium_XGB-PCA",0.00083441611427105,"Iron_PLS","Magnesium_XGB-PCA","Iron","Magnesium","PLS","XGB-PCA"
"Iron_RF-PCA - Magnesium_XGB-PCA",0.00113959284877731,"Iron_RF-PCA","Magnesium_XGB-PCA","Iron","Magnesium","RF-PCA","XGB-PCA"
"Iron_XGB-PCA - Magnesium_XGB-PCA",0.000524492496838492,"Iron_XGB-PCA","Magnesium_XGB-PCA","Iron","Magnesium","XGB-PCA","XGB-PCA"
"Magnesium_DL - Magnesium_XGB-PCA",0.474665635527694,"Magnesium_DL","Magnesium_XGB-PCA","Magnesium","Magnesium","DL","XGB-PCA"
"Magnesium_PLS - Magnesium_XGB-PCA",0.406867208406002,"Magnesium_PLS","Magnesium_XGB-PCA","Magnesium","Magnesium","PLS","XGB-PCA"
"Magnesium_RF-PCA - Magnesium_XGB-PCA",0.432269888791158,"Magnesium_RF-PCA","Magnesium_XGB-PCA","Magnesium","Magnesium","RF-PCA","XGB-PCA"
"Ammonium-N_DL - Manganese_DL",0.0536801017799168,"Ammonium-N_DL","Manganese_DL","Ammonium-N","Manganese","DL","DL"
"Ammonium-N_PLS - Manganese_DL",0.0633714140629013,"Ammonium-N_PLS","Manganese_DL","Ammonium-N","Manganese","PLS","DL"
"Ammonium-N_RF-PCA - Manganese_DL",0.0567336893415479,"Ammonium-N_RF-PCA","Manganese_DL","Ammonium-N","Manganese","RF-PCA","DL"
"Ammonium-N_XGB-PCA - Manganese_DL",0.0459979582820909,"Ammonium-N_XGB-PCA","Manganese_DL","Ammonium-N","Manganese","XGB-PCA","DL"
"Boron_DL - Manganese_DL",0.00417386688221062,"Boron_DL","Manganese_DL","Boron","Manganese","DL","DL"
"Boron_PLS - Manganese_DL",0.00174350081840278,"Boron_PLS","Manganese_DL","Boron","Manganese","PLS","DL"
"Boron_RF-PCA - Manganese_DL",0.00207238475177387,"Boron_RF-PCA","Manganese_DL","Boron","Manganese","RF-PCA","DL"
"Boron_XGB-PCA - Manganese_DL",0.00474102359170386,"Boron_XGB-PCA","Manganese_DL","Boron","Manganese","XGB-PCA","DL"
"Calcium_DL - Manganese_DL",4.27998227322192e-05,"Calcium_DL","Manganese_DL","Calcium","Manganese","DL","DL"
"Calcium_PLS - Manganese_DL",0.000151700641354892,"Calcium_PLS","Manganese_DL","Calcium","Manganese","PLS","DL"
"Calcium_RF-PCA - Manganese_DL",5.02173448670966e-05,"Calcium_RF-PCA","Manganese_DL","Calcium","Manganese","RF-PCA","DL"
"Calcium_XGB-PCA - Manganese_DL",0.000146632748775283,"Calcium_XGB-PCA","Manganese_DL","Calcium","Manganese","XGB-PCA","DL"
"Copper_DL - Manganese_DL",0.00385449167464426,"Copper_DL","Manganese_DL","Copper","Manganese","DL","DL"
"Copper_PLS - Manganese_DL",0.003119516876906,"Copper_PLS","Manganese_DL","Copper","Manganese","PLS","DL"
"Copper_RF-PCA - Manganese_DL",0.0020030418351448,"Copper_RF-PCA","Manganese_DL","Copper","Manganese","RF-PCA","DL"
"Copper_XGB-PCA - Manganese_DL",0.0029215827573812,"Copper_XGB-PCA","Manganese_DL","Copper","Manganese","XGB-PCA","DL"
"Iron_DL - Manganese_DL",0.0793780350293266,"Iron_DL","Manganese_DL","Iron","Manganese","DL","DL"
"Iron_PLS - Manganese_DL",0.176380681189722,"Iron_PLS","Manganese_DL","Iron","Manganese","PLS","DL"
"Iron_RF-PCA - Manganese_DL",0.201335763302453,"Iron_RF-PCA","Manganese_DL","Iron","Manganese","RF-PCA","DL"
"Iron_XGB-PCA - Manganese_DL",0.143960304235677,"Iron_XGB-PCA","Manganese_DL","Iron","Manganese","XGB-PCA","DL"
"Magnesium_DL - Manganese_DL",0.0113662569200607,"Magnesium_DL","Manganese_DL","Magnesium","Manganese","DL","DL"
"Magnesium_PLS - Manganese_DL",0.0239224944942783,"Magnesium_PLS","Manganese_DL","Magnesium","Manganese","PLS","DL"
"Magnesium_RF-PCA - Manganese_DL",0.00854067685881267,"Magnesium_RF-PCA","Manganese_DL","Magnesium","Manganese","RF-PCA","DL"
"Magnesium_XGB-PCA - Manganese_DL",0.0134022252008811,"Magnesium_XGB-PCA","Manganese_DL","Magnesium","Manganese","XGB-PCA","DL"
"Ammonium-N_DL - Manganese_PLS",0.0104260614797223,"Ammonium-N_DL","Manganese_PLS","Ammonium-N","Manganese","DL","PLS"
"Ammonium-N_PLS - Manganese_PLS",0.012955204449157,"Ammonium-N_PLS","Manganese_PLS","Ammonium-N","Manganese","PLS","PLS"
"Ammonium-N_RF-PCA - Manganese_PLS",0.0112070168513195,"Ammonium-N_RF-PCA","Manganese_PLS","Ammonium-N","Manganese","RF-PCA","PLS"
"Ammonium-N_XGB-PCA - Manganese_PLS",0.00852933528906719,"Ammonium-N_XGB-PCA","Manganese_PLS","Ammonium-N","Manganese","XGB-PCA","PLS"
"Boron_DL - Manganese_PLS",0.0263608802629674,"Boron_DL","Manganese_PLS","Boron","Manganese","DL","PLS"
"Boron_PLS - Manganese_PLS",0.0131853571247103,"Boron_PLS","Manganese_PLS","Boron","Manganese","PLS","PLS"
"Boron_RF-PCA - Manganese_PLS",0.0151384290799147,"Boron_RF-PCA","Manganese_PLS","Boron","Manganese","RF-PCA","PLS"
"Boron_XGB-PCA - Manganese_PLS",0.029133217827473,"Boron_XGB-PCA","Manganese_PLS","Boron","Manganese","XGB-PCA","PLS"
"Calcium_DL - Manganese_PLS",1.84042020399458e-06,"Calcium_DL","Manganese_PLS","Calcium","Manganese","DL","PLS"
"Calcium_PLS - Manganese_PLS",8.05790704551205e-06,"Calcium_PLS","Manganese_PLS","Calcium","Manganese","PLS","PLS"
"Calcium_RF-PCA - Manganese_PLS",2.21603744020194e-06,"Calcium_RF-PCA","Manganese_PLS","Calcium","Manganese","RF-PCA","PLS"
"Calcium_XGB-PCA - Manganese_PLS",7.74312302823119e-06,"Calcium_XGB-PCA","Manganese_PLS","Calcium","Manganese","XGB-PCA","PLS"
"Copper_DL - Manganese_PLS",0.0247605206356667,"Copper_DL","Manganese_PLS","Copper","Manganese","DL","PLS"
"Copper_PLS - Manganese_PLS",0.0209522106402459,"Copper_PLS","Manganese_PLS","Copper","Manganese","PLS","PLS"
"Copper_RF-PCA - Manganese_PLS",0.0147326939028158,"Copper_RF-PCA","Manganese_PLS","Copper","Manganese","RF-PCA","PLS"
"Copper_XGB-PCA - Manganese_PLS",0.0198924062755022,"Copper_XGB-PCA","Manganese_PLS","Copper","Manganese","XGB-PCA","PLS"
"Iron_DL - Manganese_PLS",0.239227791970131,"Iron_DL","Manganese_PLS","Iron","Manganese","DL","PLS"
"Iron_PLS - Manganese_PLS",0.409524745185172,"Iron_PLS","Manganese_PLS","Iron","Manganese","PLS","PLS"
"Iron_RF-PCA - Manganese_PLS",0.445760153004817,"Iron_RF-PCA","Manganese_PLS","Iron","Manganese","RF-PCA","PLS"
"Iron_XGB-PCA - Manganese_PLS",0.35859550286067,"Iron_XGB-PCA","Manganese_PLS","Iron","Manganese","XGB-PCA","PLS"
"Magnesium_DL - Manganese_PLS",0.00144888623296127,"Magnesium_DL","Manganese_PLS","Magnesium","Manganese","DL","PLS"
"Magnesium_PLS - Manganese_PLS",0.00368967859338269,"Magnesium_PLS","Manganese_PLS","Magnesium","Manganese","PLS","PLS"
"Magnesium_RF-PCA - Manganese_PLS",0.00101628783514202,"Magnesium_RF-PCA","Manganese_PLS","Magnesium","Manganese","RF-PCA","PLS"
"Magnesium_XGB-PCA - Manganese_PLS",0.00177939683887813,"Magnesium_XGB-PCA","Manganese_PLS","Magnesium","Manganese","XGB-PCA","PLS"
"Manganese_DL - Manganese_PLS",0.241814167966392,"Manganese_DL","Manganese_PLS","Manganese","Manganese","DL","PLS"
"Ammonium-N_DL - Manganese_RF-PCA",0.00794683351056249,"Ammonium-N_DL","Manganese_RF-PCA","Ammonium-N","Manganese","DL","RF-PCA"
"Ammonium-N_PLS - Manganese_RF-PCA",0.00994944764856454,"Ammonium-N_PLS","Manganese_RF-PCA","Ammonium-N","Manganese","PLS","RF-PCA"
"Ammonium-N_RF-PCA - Manganese_RF-PCA",0.00856339970055634,"Ammonium-N_RF-PCA","Manganese_RF-PCA","Ammonium-N","Manganese","RF-PCA","RF-PCA"
"Ammonium-N_XGB-PCA - Manganese_RF-PCA",0.00645690075793025,"Ammonium-N_XGB-PCA","Manganese_RF-PCA","Ammonium-N","Manganese","XGB-PCA","RF-PCA"
"Boron_DL - Manganese_RF-PCA",0.0331421609409168,"Boron_DL","Manganese_RF-PCA","Boron","Manganese","DL","RF-PCA"
"Boron_PLS - Manganese_RF-PCA",0.0170025346330413,"Boron_PLS","Manganese_RF-PCA","Boron","Manganese","PLS","RF-PCA"
"Boron_RF-PCA - Manganese_RF-PCA",0.0194259241760439,"Boron_RF-PCA","Manganese_RF-PCA","Boron","Manganese","RF-PCA","RF-PCA"
"Boron_XGB-PCA - Manganese_RF-PCA",0.0364871726341818,"Boron_XGB-PCA","Manganese_RF-PCA","Boron","Manganese","XGB-PCA","RF-PCA"
"Calcium_DL - Manganese_RF-PCA",1.12629998496066e-06,"Calcium_DL","Manganese_RF-PCA","Calcium","Manganese","DL","RF-PCA"
"Calcium_PLS - Manganese_RF-PCA",5.08436261098583e-06,"Calcium_PLS","Manganese_RF-PCA","Calcium","Manganese","PLS","RF-PCA"
"Calcium_RF-PCA - Manganese_RF-PCA",1.36125972111496e-06,"Calcium_RF-PCA","Manganese_RF-PCA","Calcium","Manganese","RF-PCA","RF-PCA"
"Calcium_XGB-PCA - Manganese_RF-PCA",4.88158996984329e-06,"Calcium_XGB-PCA","Manganese_RF-PCA","Calcium","Manganese","XGB-PCA","RF-PCA"
"Copper_DL - Manganese_RF-PCA",0.0312043289240818,"Copper_DL","Manganese_RF-PCA","Copper","Manganese","DL","RF-PCA"
"Copper_PLS - Manganese_RF-PCA",0.0265706313350125,"Copper_PLS","Manganese_RF-PCA","Copper","Manganese","PLS","RF-PCA"
"Copper_RF-PCA - Manganese_RF-PCA",0.0189235602338725,"Copper_RF-PCA","Manganese_RF-PCA","Copper","Manganese","RF-PCA","RF-PCA"
"Copper_XGB-PCA - Manganese_RF-PCA",0.0252750569326264,"Copper_XGB-PCA","Manganese_RF-PCA","Copper","Manganese","XGB-PCA","RF-PCA"
"Iron_DL - Manganese_RF-PCA",0.271563275265069,"Iron_DL","Manganese_RF-PCA","Iron","Manganese","DL","RF-PCA"
"Iron_PLS - Manganese_RF-PCA",0.449046474461312,"Iron_PLS","Manganese_RF-PCA","Iron","Manganese","PLS","RF-PCA"
"Iron_RF-PCA - Manganese_RF-PCA",0.485767225247051,"Iron_RF-PCA","Manganese_RF-PCA","Iron","Manganese","RF-PCA","RF-PCA"
"Iron_XGB-PCA - Manganese_RF-PCA",0.39684630175865,"Iron_XGB-PCA","Manganese_RF-PCA","Iron","Manganese","XGB-PCA","RF-PCA"
"Magnesium_DL - Manganese_RF-PCA",0.0010382182853187,"Magnesium_DL","Manganese_RF-PCA","Magnesium","Manganese","DL","RF-PCA"
"Magnesium_PLS - Manganese_RF-PCA",0.00271862850883244,"Magnesium_PLS","Manganese_RF-PCA","Magnesium","Manganese","PLS","RF-PCA"
"Magnesium_RF-PCA - Manganese_RF-PCA",0.000720954912956521,"Magnesium_RF-PCA","Manganese_RF-PCA","Magnesium","Manganese","RF-PCA","RF-PCA"
"Magnesium_XGB-PCA - Manganese_RF-PCA",0.00128265495772138,"Magnesium_XGB-PCA","Manganese_RF-PCA","Magnesium","Manganese","XGB-PCA","RF-PCA"
"Manganese_DL - Manganese_RF-PCA",0.211514971195286,"Manganese_DL","Manganese_RF-PCA","Manganese","Manganese","DL","RF-PCA"
"Manganese_PLS - Manganese_RF-PCA",0.459895542661724,"Manganese_PLS","Manganese_RF-PCA","Manganese","Manganese","PLS","RF-PCA"
"Ammonium-N_DL - Manganese_XGB-PCA",0.0180384608859837,"Ammonium-N_DL","Manganese_XGB-PCA","Ammonium-N","Manganese","DL","XGB-PCA"
"Ammonium-N_PLS - Manganese_XGB-PCA",0.0220594170884017,"Ammonium-N_PLS","Manganese_XGB-PCA","Ammonium-N","Manganese","PLS","XGB-PCA"
"Ammonium-N_RF-PCA - Manganese_XGB-PCA",0.0192878047376409,"Ammonium-N_RF-PCA","Manganese_XGB-PCA","Ammonium-N","Manganese","RF-PCA","XGB-PCA"
"Ammonium-N_XGB-PCA - Manganese_XGB-PCA",0.0149713005038235,"Ammonium-N_XGB-PCA","Manganese_XGB-PCA","Ammonium-N","Manganese","XGB-PCA","XGB-PCA"
"Boron_DL - Manganese_XGB-PCA",0.015707151323533,"Boron_DL","Manganese_XGB-PCA","Boron","Manganese","DL","XGB-PCA"
"Boron_PLS - Manganese_XGB-PCA",0.00743971641927883,"Boron_PLS","Manganese_XGB-PCA","Boron","Manganese","PLS","XGB-PCA"
"Boron_RF-PCA - Manganese_XGB-PCA",0.00863188676044504,"Boron_RF-PCA","Manganese_XGB-PCA","Boron","Manganese","RF-PCA","XGB-PCA"
"Boron_XGB-PCA - Manganese_XGB-PCA",0.0175033928494488,"Boron_XGB-PCA","Manganese_XGB-PCA","Boron","Manganese","XGB-PCA","XGB-PCA"
"Calcium_DL - Manganese_XGB-PCA",5.07288954873655e-06,"Calcium_DL","Manganese_XGB-PCA","Calcium","Manganese","DL","XGB-PCA"
"Calcium_PLS - Manganese_XGB-PCA",2.08128920999546e-05,"Calcium_PLS","Manganese_XGB-PCA","Calcium","Manganese","PLS","XGB-PCA"
"Calcium_RF-PCA - Manganese_XGB-PCA",6.05977102722347e-06,"Calcium_RF-PCA","Manganese_XGB-PCA","Calcium","Manganese","RF-PCA","XGB-PCA"
"Calcium_XGB-PCA - Manganese_XGB-PCA",2.00359977278927e-05,"Calcium_XGB-PCA","Manganese_XGB-PCA","Calcium","Manganese","XGB-PCA","XGB-PCA"
"Copper_DL - Manganese_XGB-PCA",0.0146780977254499,"Copper_DL","Manganese_XGB-PCA","Copper","Manganese","DL","XGB-PCA"
"Copper_PLS - Manganese_XGB-PCA",0.0122543392698906,"Copper_PLS","Manganese_XGB-PCA","Copper","Manganese","PLS","XGB-PCA"
