"comparison","p","comp1","comp2","sp1","sp2","mod1","mod2"
"Copper_DL - Iron_XGB-PCA",0.000119405489142626,"Copper_DL","Iron_XGB-PCA","Copper","Iron","DL","XGB-PCA"
"Copper_PLS - Iron_XGB-PCA",0.000254478265041958,"Copper_PLS","Iron_XGB-PCA","Copper","Iron","PLS","XGB-PCA"
"Copper_RF-PCA - Iron_XGB-PCA",0.00498931019614028,"Copper_RF-PCA","Iron_XGB-PCA","Copper","Iron","RF-PCA","XGB-PCA"
"Copper_XGB-PCA - Iron_XGB-PCA",0.000718522361122953,"Copper_XGB-PCA","Iron_XGB-PCA","Copper","Iron","XGB-PCA","XGB-PCA"
"Iron_DL - Iron_XGB-PCA",0.356770838474593,"Iron_DL","Iron_XGB-PCA","Iron","Iron","DL","XGB-PCA"
"Iron_PLS - Iron_XGB-PCA",0.36060636699865,"Iron_PLS","Iron_XGB-PCA","Iron","Iron","PLS","XGB-PCA"
"Iron_RF-PCA - Iron_XGB-PCA",0.434577353969899,"Iron_RF-PCA","Iron_XGB-PCA","Iron","Iron","RF-PCA","XGB-PCA"
"Ammonium-N_DL - Magnesium_DL",1.31774326778216e-05,"Ammonium-N_DL","Magnesium_DL","Ammonium-N","Magnesium","DL","DL"
"Ammonium-N_PLS - Magnesium_DL",7.52300235432216e-05,"Ammonium-N_PLS","Magnesium_DL","Ammonium-N","Magnesium","PLS","DL"
"Ammonium-N_RF-PCA - Magnesium_DL",1.19021650541974e-05,"Ammonium-N_RF-PCA","Magnesium_DL","Ammonium-N","Magnesium","RF-PCA","DL"
"Ammonium-N_XGB-PCA - Magnesium_DL",4.1478027661373e-07,"Ammonium-N_XGB-PCA","Magnesium_DL","Ammonium-N","Magnesium","XGB-PCA","DL"
"Boron_DL - Magnesium_DL",3.02095390332751e-07,"Boron_DL","Magnesium_DL","Boron","Magnesium","DL","DL"
"Boron_PLS - Magnesium_DL",6.51230595229671e-05,"Boron_PLS","Magnesium_DL","Boron","Magnesium","PLS","DL"
"Boron_RF-PCA - Magnesium_DL",1.77156328780281e-05,"Boron_RF-PCA","Magnesium_DL","Boron","Magnesium","RF-PCA","DL"
"Boron_XGB-PCA - Magnesium_DL",5.06294998862446e-07,"Boron_XGB-PCA","Magnesium_DL","Boron","Magnesium","XGB-PCA","DL"
"Calcium_DL - Magnesium_DL",0.498049898815882,"Calcium_DL","Magnesium_DL","Calcium","Magnesium","DL","DL"
"Calcium_PLS - Magnesium_DL",0.288509802311252,"Calcium_PLS","Magnesium_DL","Calcium","Magnesium","PLS","DL"
"Calcium_RF-PCA - Magnesium_DL",0.388203536025931,"Calcium_RF-PCA","Magnesium_DL","Calcium","Magnesium","RF-PCA","DL"
"Calcium_XGB-PCA - Magnesium_DL",0.256385285513437,"Calcium_XGB-PCA","Magnesium_DL","Calcium","Magnesium","XGB-PCA","DL"
"Copper_DL - Magnesium_DL",0.0110355158098608,"Copper_DL","Magnesium_DL","Copper","Magnesium","DL","DL"
"Copper_PLS - Magnesium_DL",0.0182563598246362,"Copper_PLS","Magnesium_DL","Copper","Magnesium","PLS","DL"
"Copper_RF-PCA - Magnesium_DL",0.116681069053425,"Copper_RF-PCA","Magnesium_DL","Copper","Magnesium","RF-PCA","DL"
"Copper_XGB-PCA - Magnesium_DL",0.035750784886612,"Copper_XGB-PCA","Magnesium_DL","Copper","Magnesium","XGB-PCA","DL"
"Iron_DL - Magnesium_DL",0.154404837257219,"Iron_DL","Magnesium_DL","Iron","Magnesium","DL","DL"
"Iron_PLS - Magnesium_DL",0.151977715425816,"Iron_PLS","Magnesium_DL","Iron","Magnesium","PLS","DL"
"Iron_RF-PCA - Magnesium_DL",0.111214568532086,"Iron_RF-PCA","Magnesium_DL","Iron","Magnesium","RF-PCA","DL"
"Iron_XGB-PCA - Magnesium_DL",0.0830527538047374,"Iron_XGB-PCA","Magnesium_DL","Iron","Magnesium","XGB-PCA","DL"
"Ammonium-N_DL - Magnesium_PLS",9.30980155273251e-09,"Ammonium-N_DL","Magnesium_PLS","Ammonium-N","Magnesium","DL","PLS"
"Ammonium-N_PLS - Magnesium_PLS",9.35100890720813e-08,"Ammonium-N_PLS","Magnesium_PLS","Ammonium-N","Magnesium","PLS","PLS"
"Ammonium-N_RF-PCA - Magnesium_PLS",8.14768546117063e-09,"Ammonium-N_RF-PCA","Magnesium_PLS","Ammonium-N","Magnesium","RF-PCA","PLS"
"Ammonium-N_XGB-PCA - Magnesium_PLS",1.07818888484088e-10,"Ammonium-N_XGB-PCA","Magnesium_PLS","Ammonium-N","Magnesium","XGB-PCA","PLS"
"Boron_DL - Magnesium_PLS",7.21132046575928e-11,"Boron_DL","Magnesium_PLS","Boron","Magnesium","DL","PLS"
"Boron_PLS - Magnesium_PLS",7.70965551729778e-08,"Boron_PLS","Magnesium_PLS","Boron","Magnesium","PLS","PLS"
"Boron_RF-PCA - Magnesium_PLS",1.3730103912216e-08,"Boron_RF-PCA","Magnesium_PLS","Boron","Magnesium","RF-PCA","PLS"
"Boron_XGB-PCA - Magnesium_PLS",1.38920479342427e-10,"Boron_XGB-PCA","Magnesium_PLS","Boron","Magnesium","XGB-PCA","PLS"
"Calcium_DL - Magnesium_PLS",0.0782999765018247,"Calcium_DL","Magnesium_PLS","Calcium","Magnesium","DL","PLS"
"Calcium_PLS - Magnesium_PLS",0.193864095977756,"Calcium_PLS","Magnesium_PLS","Calcium","Magnesium","PLS","PLS"
"Calcium_RF-PCA - Magnesium_PLS",0.127668061391896,"Calcium_RF-PCA","Magnesium_PLS","Calcium","Magnesium","RF-PCA","PLS"
"Calcium_XGB-PCA - Magnesium_PLS",0.221553153678215,"Calcium_XGB-PCA","Magnesium_PLS","Calcium","Magnesium","XGB-PCA","PLS"
"Copper_DL - Magnesium_PLS",0.000103371524580593,"Copper_DL","Magnesium_PLS","Copper","Magnesium","DL","PLS"
"Copper_PLS - Magnesium_PLS",0.000221823023805007,"Copper_PLS","Magnesium_PLS","Copper","Magnesium","PLS","PLS"
"Copper_RF-PCA - Magnesium_PLS",0.00448453584408773,"Copper_RF-PCA","Magnesium_PLS","Copper","Magnesium","RF-PCA","PLS"
"Copper_XGB-PCA - Magnesium_PLS",0.000632582056843746,"Copper_XGB-PCA","Magnesium_PLS","Copper","Magnesium","XGB-PCA","PLS"
"Iron_DL - Magnesium_PLS",0.343192704115164,"Iron_DL","Magnesium_PLS","Iron","Magnesium","DL","PLS"
"Iron_PLS - Magnesium_PLS",0.346975127583734,"Iron_PLS","Magnesium_PLS","Iron","Magnesium","PLS","PLS"
"Iron_RF-PCA - Magnesium_PLS",0.420195344209038,"Iron_RF-PCA","Magnesium_PLS","Iron","Magnesium","RF-PCA","PLS"
"Iron_XGB-PCA - Magnesium_PLS",0.48537745855337,"Iron_XGB-PCA","Magnesium_PLS","Iron","Magnesium","XGB-PCA","PLS"
"Magnesium_DL - Magnesium_PLS",0.0775874631372853,"Magnesium_DL","Magnesium_PLS","Magnesium","Magnesium","DL","PLS"
"Ammonium-N_DL - Magnesium_RF-PCA",3.27367632872782e-06,"Ammonium-N_DL","Magnesium_RF-PCA","Ammonium-N","Magnesium","DL","RF-PCA"
"Ammonium-N_PLS - Magnesium_RF-PCA",2.10781480103994e-05,"Ammonium-N_PLS","Magnesium_RF-PCA","Ammonium-N","Magnesium","PLS","RF-PCA"
"Ammonium-N_RF-PCA - Magnesium_RF-PCA",2.93705082030141e-06,"Ammonium-N_RF-PCA","Magnesium_RF-PCA","Ammonium-N","Magnesium","RF-PCA","RF-PCA"
"Ammonium-N_XGB-PCA - Magnesium_RF-PCA",8.32528132230974e-08,"Ammonium-N_XGB-PCA","Magnesium_RF-PCA","Ammonium-N","Magnesium","XGB-PCA","RF-PCA"
"Boron_DL - Magnesium_RF-PCA",5.95419756198852e-08,"Boron_DL","Magnesium_RF-PCA","Boron","Magnesium","DL","RF-PCA"
"Boron_PLS - Magnesium_RF-PCA",1.80581463316304e-05,"Boron_PLS","Magnesium_RF-PCA","Boron","Magnesium","PLS","RF-PCA"
"Boron_RF-PCA - Magnesium_RF-PCA",4.48877177697668e-06,"Boron_RF-PCA","Magnesium_RF-PCA","Boron","Magnesium","RF-PCA","RF-PCA"
"Boron_XGB-PCA - Magnesium_RF-PCA",1.02801318506465e-07,"Boron_XGB-PCA","Magnesium_RF-PCA","Boron","Magnesium","XGB-PCA","RF-PCA"
"Calcium_DL - Magnesium_RF-PCA",0.382036949810479,"Calcium_DL","Magnesium_RF-PCA","Calcium","Magnesium","DL","RF-PCA"
"Calcium_PLS - Magnesium_RF-PCA",0.400242354323773,"Calcium_PLS","Magnesium_RF-PCA","Calcium","Magnesium","PLS","RF-PCA"
"Calcium_RF-PCA - Magnesium_RF-PCA",0.491615148935626,"Calcium_RF-PCA","Magnesium_RF-PCA","Calcium","Magnesium","RF-PCA","RF-PCA"
"Calcium_XGB-PCA - Magnesium_RF-PCA",0.363354668392024,"Calcium_XGB-PCA","Magnesium_RF-PCA","Calcium","Magnesium","XGB-PCA","RF-PCA"
"Copper_DL - Magnesium_RF-PCA",0.00474102359170388,"Copper_DL","Magnesium_RF-PCA","Copper","Magnesium","DL","RF-PCA"
"Copper_PLS - Magnesium_RF-PCA",0.00828314227551457,"Copper_PLS","Magnesium_RF-PCA","Copper","Magnesium","PLS","RF-PCA"
"Copper_RF-PCA - Magnesium_RF-PCA",0.0672270391129776,"Copper_RF-PCA","Magnesium_RF-PCA","Copper","Magnesium","RF-PCA","RF-PCA"
"Copper_XGB-PCA - Magnesium_RF-PCA",0.0175456938666026,"Copper_XGB-PCA","Magnesium_RF-PCA","Copper","Magnesium","XGB-PCA","RF-PCA"
"Iron_DL - Magnesium_RF-PCA",0.238015924124905,"Iron_DL","Magnesium_RF-PCA","Iron","Magnesium","DL","RF-PCA"
"Iron_PLS - Magnesium_RF-PCA",0.234850841587118,"Iron_PLS","Magnesium_RF-PCA","Iron","Magnesium","PLS","RF-PCA"
"Iron_RF-PCA - Magnesium_RF-PCA",0.180077255350892,"Iron_RF-PCA","Magnesium_RF-PCA","Iron","Magnesium","RF-PCA","RF-PCA"
"Iron_XGB-PCA - Magnesium_RF-PCA",0.140114959782041,"Iron_XGB-PCA","Magnesium_RF-PCA","Iron","Magnesium","XGB-PCA","RF-PCA"
"Magnesium_DL - Magnesium_RF-PCA",0.380174100560517,"Magnesium_DL","Magnesium_RF-PCA","Magnesium","Magnesium","DL","RF-PCA"
"Magnesium_PLS - Magnesium_RF-PCA",0.132111683895152,"Magnesium_PLS","Magnesium_RF-PCA","Magnesium","Magnesium","PLS","RF-PCA"
"Ammonium-N_DL - Magnesium_XGB-PCA",2.10955577555311e-07,"Ammonium-N_DL","Magnesium_XGB-PCA","Ammonium-N","Magnesium","DL","XGB-PCA"
"Ammonium-N_PLS - Magnesium_XGB-PCA",1.69026060506898e-06,"Ammonium-N_PLS","Magnesium_XGB-PCA","Ammonium-N","Magnesium","PLS","XGB-PCA"
"Ammonium-N_RF-PCA - Magnesium_XGB-PCA",1.86966139549324e-07,"Ammonium-N_RF-PCA","Magnesium_XGB-PCA","Ammonium-N","Magnesium","RF-PCA","XGB-PCA"
"Ammonium-N_XGB-PCA - Magnesium_XGB-PCA",3.64280328186927e-09,"Ammonium-N_XGB-PCA","Magnesium_XGB-PCA","Ammonium-N","Magnesium","XGB-PCA","XGB-PCA"
"Boron_DL - Magnesium_XGB-PCA",2.52075387898614e-09,"Boron_DL","Magnesium_XGB-PCA","Boron","Magnesium","DL","XGB-PCA"
"Boron_PLS - Magnesium_XGB-PCA",1.42102787129735e-06,"Boron_PLS","Magnesium_XGB-PCA","Boron","Magnesium","PLS","XGB-PCA"
"Boron_RF-PCA - Magnesium_XGB-PCA",2.99810424471905e-07,"Boron_RF-PCA","Magnesium_XGB-PCA","Boron","Magnesium","RF-PCA","XGB-PCA"
"Boron_XGB-PCA - Magnesium_XGB-PCA",4.59335064458322e-09,"Boron_XGB-PCA","Magnesium_XGB-PCA","Boron","Magnesium","XGB-PCA","XGB-PCA"
"Calcium_DL - Magnesium_XGB-PCA",0.197374868569215,"Calcium_DL","Magnesium_XGB-PCA","Calcium","Magnesium","DL","XGB-PCA"
"Calcium_PLS - Magnesium_XGB-PCA",0.382782857588589,"Calcium_PLS","Magnesium_XGB-PCA","Calcium","Magnesium","PLS","XGB-PCA"
"Calcium_RF-PCA - Magnesium_XGB-PCA",0.283688360201772,"Calcium_RF-PCA","Magnesium_XGB-PCA","Calcium","Magnesium","RF-PCA","XGB-PCA"
"Calcium_XGB-PCA - Magnesium_XGB-PCA",0.420195344209038,"Calcium_XGB-PCA","Magnesium_XGB-PCA","Calcium","Magnesium","XGB-PCA","XGB-PCA"
"Copper_DL - Magnesium_XGB-PCA",0.00083024471351684,"Copper_DL","Magnesium_XGB-PCA","Copper","Magnesium","DL","XGB-PCA"
"Copper_PLS - Magnesium_XGB-PCA",0.00160387467382675,"Copper_PLS","Magnesium_XGB-PCA","Copper","Magnesium","PLS","XGB-PCA"
"Copper_RF-PCA - Magnesium_XGB-PCA",0.0202963569886278,"Copper_RF-PCA","Magnesium_XGB-PCA","Copper","Magnesium","RF-PCA","XGB-PCA"
"Copper_XGB-PCA - Magnesium_XGB-PCA",0.00392793724004331,"Copper_XGB-PCA","Magnesium_XGB-PCA","Copper","Magnesium","XGB-PCA","XGB-PCA"
"Iron_DL - Magnesium_XGB-PCA",0.435731927925306,"Iron_DL","Magnesium_XGB-PCA","Iron","Magnesium","DL","XGB-PCA"
"Iron_PLS - Magnesium_XGB-PCA",0.431693380100076,"Iron_PLS","Magnesium_XGB-PCA","Iron","Magnesium","PLS","XGB-PCA"
"Iron_RF-PCA - Magnesium_XGB-PCA",0.357865246955768,"Iron_RF-PCA","Magnesium_XGB-PCA","Iron","Magnesium","RF-PCA","XGB-PCA"
"Iron_XGB-PCA - Magnesium_XGB-PCA",0.298436353443222,"Iron_XGB-PCA","Magnesium_XGB-PCA","Iron","Magnesium","XGB-PCA","XGB-PCA"
"Magnesium_DL - Magnesium_XGB-PCA",0.196020044754823,"Magnesium_DL","Magnesium_XGB-PCA","Magnesium","Magnesium","DL","XGB-PCA"
"Magnesium_PLS - Magnesium_XGB-PCA",0.285844920968039,"Magnesium_PLS","Magnesium_XGB-PCA","Magnesium","Magnesium","PLS","XGB-PCA"
"Magnesium_RF-PCA - Magnesium_XGB-PCA",0.290851134000601,"Magnesium_RF-PCA","Magnesium_XGB-PCA","Magnesium","Magnesium","RF-PCA","XGB-PCA"
"Ammonium-N_DL - Manganese_DL",0.00131401276640333,"Ammonium-N_DL","Manganese_DL","Ammonium-N","Manganese","DL","DL"
"Ammonium-N_PLS - Manganese_DL",0.000312230777160675,"Ammonium-N_PLS","Manganese_DL","Ammonium-N","Manganese","PLS","DL"
"Ammonium-N_RF-PCA - Manganese_DL",0.00141685985780347,"Ammonium-N_RF-PCA","Manganese_DL","Ammonium-N","Manganese","RF-PCA","DL"
"Ammonium-N_XGB-PCA - Manganese_DL",0.01122141263935,"Ammonium-N_XGB-PCA","Manganese_DL","Ammonium-N","Manganese","XGB-PCA","DL"
"Boron_DL - Manganese_DL",0.0131688012724745,"Boron_DL","Manganese_DL","Boron","Manganese","DL","DL"
"Boron_PLS - Manganese_DL",0.000355791093073339,"Boron_PLS","Manganese_DL","Boron","Manganese","PLS","DL"
"Boron_RF-PCA - Manganese_DL",0.00105020598898494,"Boron_RF-PCA","Manganese_DL","Boron","Manganese","RF-PCA","DL"
"Boron_XGB-PCA - Manganese_DL",0.0101193176562188,"Boron_XGB-PCA","Manganese_DL","Boron","Manganese","XGB-PCA","DL"
"Calcium_DL - Manganese_DL",2.6777747542285e-13,"Calcium_DL","Manganese_DL","Calcium","Manganese","DL","DL"
"Calcium_PLS - Manganese_DL",3.96123723310884e-15,"Calcium_PLS","Manganese_DL","Calcium","Manganese","PLS","DL"
"Calcium_RF-PCA - Manganese_DL",3.31303959251214e-14,"Calcium_RF-PCA","Manganese_DL","Calcium","Manganese","RF-PCA","DL"
"Calcium_XGB-PCA - Manganese_DL",1.83666593227761e-15,"Calcium_XGB-PCA","Manganese_DL","Calcium","Manganese","XGB-PCA","DL"
"Copper_DL - Manganese_DL",4.28481345499297e-07,"Copper_DL","Manganese_DL","Copper","Manganese","DL","DL"
"Copper_PLS - Manganese_DL",1.52849805243392e-07,"Copper_PLS","Manganese_DL","Copper","Manganese","PLS","DL"
"Copper_RF-PCA - Manganese_DL",8.75717015718758e-10,"Copper_RF-PCA","Manganese_DL","Copper","Manganese","RF-PCA","DL"
"Copper_XGB-PCA - Manganese_DL",3.17257506180474e-08,"Copper_XGB-PCA","Manganese_DL","Copper","Manganese","XGB-PCA","DL"
"Iron_DL - Manganese_DL",9.45546984415557e-17,"Iron_DL","Manganese_DL","Iron","Manganese","DL","DL"
"Iron_PLS - Manganese_DL",8.6785806393677e-17,"Iron_PLS","Manganese_DL","Iron","Manganese","PLS","DL"
"Iron_RF-PCA - Manganese_DL",1.71121400429462e-17,"Iron_RF-PCA","Manganese_DL","Iron","Manganese","RF-PCA","DL"
"Iron_XGB-PCA - Manganese_DL",4.13085871909629e-18,"Iron_XGB-PCA","Manganese_DL","Iron","Manganese","XGB-PCA","DL"
"Magnesium_DL - Manganese_DL",2.77569459468983e-13,"Magnesium_DL","Manganese_DL","Magnesium","Manganese","DL","DL"
"Magnesium_PLS - Manganese_DL",2.99974312780732e-18,"Magnesium_PLS","Manganese_DL","Magnesium","Manganese","PLS","DL"
"Magnesium_RF-PCA - Manganese_DL",2.8218576858717e-14,"Magnesium_RF-PCA","Manganese_DL","Magnesium","Manganese","RF-PCA","DL"
"Magnesium_XGB-PCA - Manganese_DL",3.60251786408105e-16,"Magnesium_XGB-PCA","Manganese_DL","Magnesium","Manganese","XGB-PCA","DL"
"Ammonium-N_DL - Manganese_PLS",0.0450625357225701,"Ammonium-N_DL","Manganese_PLS","Ammonium-N","Manganese","DL","PLS"
"Ammonium-N_PLS - Manganese_PLS",0.0175456938666026,"Ammonium-N_PLS","Manganese_PLS","Ammonium-N","Manganese","PLS","PLS"
"Ammonium-N_RF-PCA - Manganese_PLS",0.0472854542890191,"Ammonium-N_RF-PCA","Manganese_PLS","Ammonium-N","Manganese","RF-PCA","PLS"
"Ammonium-N_XGB-PCA - Manganese_PLS",0.166190355259926,"Ammonium-N_XGB-PCA","Manganese_PLS","Ammonium-N","Manganese","XGB-PCA","PLS"
"Boron_DL - Manganese_PLS",0.182008222199211,"Boron_DL","Manganese_PLS","Boron","Manganese","DL","PLS"
"Boron_PLS - Manganese_PLS",0.019150520771804,"Boron_PLS","Manganese_PLS","Boron","Manganese","PLS","PLS"
"Boron_RF-PCA - Manganese_PLS",0.0390181391934882,"Boron_RF-PCA","Manganese_PLS","Boron","Manganese","RF-PCA","PLS"
"Boron_XGB-PCA - Manganese_PLS",0.156622767878676,"Boron_XGB-PCA","Manganese_PLS","Boron","Manganese","XGB-PCA","PLS"
"Calcium_DL - Manganese_PLS",1.79017746520029e-09,"Calcium_DL","Manganese_PLS","Calcium","Manganese","DL","PLS"
"Calcium_PLS - Manganese_PLS",5.39829031061466e-11,"Calcium_PLS","Manganese_PLS","Calcium","Manganese","PLS","PLS"
"Calcium_RF-PCA - Manganese_PLS",3.17244590911809e-10,"Calcium_RF-PCA","Manganese_PLS","Calcium","Manganese","RF-PCA","PLS"
"Calcium_XGB-PCA - Manganese_PLS",2.83589911735016e-11,"Calcium_XGB-PCA","Manganese_PLS","Calcium","Manganese","XGB-PCA","PLS"
"Copper_DL - Manganese_PLS",0.000154005286566065,"Copper_DL","Manganese_PLS","Copper","Manganese","DL","PLS"
"Copper_PLS - Manganese_PLS",7.04907475217287e-05,"Copper_PLS","Manganese_PLS","Copper","Manganese","PLS","PLS"
"Copper_RF-PCA - Manganese_PLS",1.26393753964524e-06,"Copper_RF-PCA","Manganese_PLS","Copper","Manganese","RF-PCA","PLS"
"Copper_XGB-PCA - Manganese_PLS",2.10781480103994e-05,"Copper_XGB-PCA","Manganese_PLS","Copper","Manganese","XGB-PCA","PLS"
"Iron_DL - Manganese_PLS",2.33381095311271e-12,"Iron_DL","Manganese_PLS","Iron","Manganese","DL","PLS"
"Iron_PLS - Manganese_PLS",2.17066907106783e-12,"Iron_PLS","Manganese_PLS","Iron","Manganese","PLS","PLS"
"Iron_RF-PCA - Manganese_PLS",5.48692872853861e-13,"Iron_RF-PCA","Manganese_PLS","Iron","Manganese","RF-PCA","PLS"
"Iron_XGB-PCA - Manganese_PLS",1.63920643002433e-13,"Iron_XGB-PCA","Manganese_PLS","Iron","Manganese","XGB-PCA","PLS"
"Magnesium_DL - Manganese_PLS",1.84400895787328e-09,"Magnesium_DL","Manganese_PLS","Magnesium","Manganese","DL","PLS"
"Magnesium_PLS - Manganese_PLS",1.24820491543742e-13,"Magnesium_PLS","Manganese_PLS","Magnesium","Manganese","PLS","PLS"
"Magnesium_RF-PCA - Manganese_PLS",2.77628050546352e-10,"Magnesium_RF-PCA","Manganese_PLS","Magnesium","Manganese","RF-PCA","PLS"
"Magnesium_XGB-PCA - Manganese_PLS",7.21429984364802e-12,"Magnesium_XGB-PCA","Manganese_PLS","Magnesium","Manganese","XGB-PCA","PLS"
"Manganese_DL - Manganese_PLS",0.0945141865774889,"Manganese_DL","Manganese_PLS","Manganese","Manganese","DL","PLS"
"Ammonium-N_DL - Manganese_RF-PCA",0.0657760919690865,"Ammonium-N_DL","Manganese_RF-PCA","Ammonium-N","Manganese","DL","RF-PCA"
"Ammonium-N_PLS - Manganese_RF-PCA",0.0273927754796467,"Ammonium-N_PLS","Manganese_RF-PCA","Ammonium-N","Manganese","PLS","RF-PCA"
"Ammonium-N_RF-PCA - Manganese_RF-PCA",0.0687673263243925,"Ammonium-N_RF-PCA","Manganese_RF-PCA","Ammonium-N","Manganese","RF-PCA","RF-PCA"
"Ammonium-N_XGB-PCA - Manganese_RF-PCA",0.216930862987081,"Ammonium-N_XGB-PCA","Manganese_RF-PCA","Ammonium-N","Manganese","XGB-PCA","RF-PCA"
"Boron_DL - Manganese_RF-PCA",0.235451915065349,"Boron_DL","Manganese_RF-PCA","Boron","Manganese","DL","RF-PCA"
"Boron_PLS - Manganese_RF-PCA",0.0297223966467083,"Boron_PLS","Manganese_RF-PCA","Boron","Manganese","PLS","RF-PCA"
"Boron_RF-PCA - Manganese_RF-PCA",0.0575744267261794,"Boron_RF-PCA","Manganese_RF-PCA","Boron","Manganese","RF-PCA","RF-PCA"
"Boron_XGB-PCA - Manganese_RF-PCA",0.205622086749678,"Boron_XGB-PCA","Manganese_RF-PCA","Boron","Manganese","XGB-PCA","RF-PCA"
"Calcium_DL - Manganese_RF-PCA",5.460412162269e-09,"Calcium_DL","Manganese_RF-PCA","Calcium","Manganese","DL","RF-PCA"
"Calcium_PLS - Manganese_RF-PCA",1.8212459383781e-10,"Calcium_PLS","Manganese_RF-PCA","Calcium","Manganese","PLS","RF-PCA"
"Calcium_RF-PCA - Manganese_RF-PCA",1.01813922969506e-09,"Calcium_RF-PCA","Manganese_RF-PCA","Calcium","Manganese","RF-PCA","RF-PCA"
"Calcium_XGB-PCA - Manganese_RF-PCA",9.7383273554994e-11,"Calcium_XGB-PCA","Manganese_RF-PCA","Calcium","Manganese","XGB-PCA","RF-PCA"
"Copper_DL - Manganese_RF-PCA",0.000311110330457415,"Copper_DL","Manganese_RF-PCA","Copper","Manganese","DL","RF-PCA"
"Copper_PLS - Manganese_RF-PCA",0.000147466234541721,"Copper_PLS","Manganese_RF-PCA","Copper","Manganese","PLS","RF-PCA"
"Copper_RF-PCA - Manganese_RF-PCA",3.10457716549275e-06,"Copper_RF-PCA","Manganese_RF-PCA","Copper","Manganese","RF-PCA","RF-PCA"
"Copper_XGB-PCA - Manganese_RF-PCA",4.64156250274037e-05,"Copper_XGB-PCA","Manganese_RF-PCA","Copper","Manganese","XGB-PCA","RF-PCA"
"Iron_DL - Manganese_RF-PCA",8.56487605875702e-12,"Iron_DL","Manganese_RF-PCA","Iron","Manganese","DL","RF-PCA"
"Iron_PLS - Manganese_RF-PCA",7.98115210483286e-12,"Iron_PLS","Manganese_RF-PCA","Iron","Manganese","PLS","RF-PCA"
"Iron_RF-PCA - Manganese_RF-PCA",2.08973074357484e-12,"Iron_RF-PCA","Manganese_RF-PCA","Iron","Manganese","RF-PCA","RF-PCA"
"Iron_XGB-PCA - Manganese_RF-PCA",6.43452117173118e-13,"Iron_XGB-PCA","Manganese_RF-PCA","Iron","Manganese","XGB-PCA","RF-PCA"
"Magnesium_DL - Manganese_RF-PCA",5.61960798732217e-09,"Magnesium_DL","Manganese_RF-PCA","Magnesium","Manganese","DL","RF-PCA"
"Magnesium_PLS - Manganese_RF-PCA",4.93276056234336e-13,"Magnesium_PLS","Manganese_RF-PCA","Magnesium","Manganese","PLS","RF-PCA"
"Magnesium_RF-PCA - Manganese_RF-PCA",8.94419185234899e-10,"Magnesium_RF-PCA","Manganese_RF-PCA","Magnesium","Manganese","RF-PCA","RF-PCA"
"Magnesium_XGB-PCA - Manganese_RF-PCA",2.57030594569516e-11,"Magnesium_XGB-PCA","Manganese_RF-PCA","Magnesium","Manganese","XGB-PCA","RF-PCA"
"Manganese_DL - Manganese_RF-PCA",0.0667828505012428,"Manganese_DL","Manganese_RF-PCA","Manganese","Manganese","DL","RF-PCA"
"Manganese_PLS - Manganese_RF-PCA",0.425936491010672,"Manganese_PLS","Manganese_RF-PCA","Manganese","Manganese","PLS","RF-PCA"
"Ammonium-N_DL - Manganese_XGB-PCA",0.0148424104741856,"Ammonium-N_DL","Manganese_XGB-PCA","Ammonium-N","Manganese","DL","XGB-PCA"
"Ammonium-N_PLS - Manganese_XGB-PCA",0.00484310510091378,"Ammonium-N_PLS","Manganese_XGB-PCA","Ammonium-N","Manganese","PLS","XGB-PCA"
"Ammonium-N_RF-PCA - Manganese_XGB-PCA",0.0157264202217739,"Ammonium-N_RF-PCA","Manganese_XGB-PCA","Ammonium-N","Manganese","RF-PCA","XGB-PCA"
"Ammonium-N_XGB-PCA - Manganese_XGB-PCA",0.0736880686422248,"Ammonium-N_XGB-PCA","Manganese_XGB-PCA","Ammonium-N","Manganese","XGB-PCA","XGB-PCA"
"Boron_DL - Manganese_XGB-PCA",0.0826796233148485,"Boron_DL","Manganese_XGB-PCA","Boron","Manganese","DL","XGB-PCA"
"Boron_PLS - Manganese_XGB-PCA",0.00536839509889341,"Boron_PLS","Manganese_XGB-PCA","Boron","Manganese","PLS","XGB-PCA"
"Boron_RF-PCA - Manganese_XGB-PCA",0.0124894879262144,"Boron_RF-PCA","Manganese_XGB-PCA","Boron","Manganese","RF-PCA","XGB-PCA"
"Boron_XGB-PCA - Manganese_XGB-PCA",0.0683797268215998,"Boron_XGB-PCA","Manganese_XGB-PCA","Boron","Manganese","XGB-PCA","XGB-PCA"
"Calcium_DL - Manganese_XGB-PCA",8.73769374472954e-11,"Calcium_DL","Manganese_XGB-PCA","Calcium","Manganese","DL","XGB-PCA"
"Calcium_PLS - Manganese_XGB-PCA",2.03273236456372e-12,"Calcium_PLS","Manganese_XGB-PCA","Calcium","Manganese","PLS","XGB-PCA"
"Calcium_RF-PCA - Manganese_XGB-PCA",1.3584867951389e-11,"Calcium_RF-PCA","Manganese_XGB-PCA","Calcium","Manganese","RF-PCA","XGB-PCA"
"Calcium_XGB-PCA - Manganese_XGB-PCA",1.02035697763253e-12,"Calcium_XGB-PCA","Manganese_XGB-PCA","Calcium","Manganese","XGB-PCA","XGB-PCA"
"Copper_DL - Manganese_XGB-PCA",2.17553905662014e-05,"Copper_DL","Manganese_XGB-PCA","Copper","Manganese","DL","XGB-PCA"
